t,v1,h1,a1,v2,h2,a2
,,,,,,
,,,,,,
1.5,0.0,-0.0,,,,
2.0,0.0,-0.0,,,,
2.5,0.0,-0.0,,,,
3.0,0.0,-0.0,,,,
3.5,5.0,-0.0,,,,
4.0,7.0,-0.0,,,,
4.5,7.0,-0.0,,,,
5.0,8.0,-0.0,,,,
,,,,,,
6.0,10.0,-0.0,,,,
6.5,10.0,-0.0,,,,
7.0,11.0,-0.0,,,,
7.5,15.0,-0.0,,,,
8.0,21.0,-0.0,,,,
8.5,27.0,-0.0,,,,
9.0,33.0,0.0,0.121,,,
9.5,40.0,0.0,0.147,,,
10.0,47.0,0.0,0.174,,,
10.5,56.0,0.0,0.208,,,
11.0,63.0,0.0,0.234,,,
11.5,72.0,0.0,0.249,,,
12.0,82.0,0.0,0.279,,,
12.5,91.0,0.0,0.313,,,
13.0,100.0,0.0,0.344,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
15.5,152.0,0.2,0.379,,,
16.0,161.0,0.2,0.413,,,
16.5,168.0,0.2,0.436,,,
17.0,177.0,0.2,0.455,,,
,,,,,,
18.0,192.0,0.3,0.46,,,
18.5,200.0,0.3,0.468,,,
,,,,,,
19.5,216.0,0.4,0.475,,,
20.0,224.0,0.4,0.479,,,
20.5,232.0,0.4,0.483,,,
,,,,,,
21.5,249.0,0.5,0.481,,,
,,,,,,
22.5,267.0,0.6,0.489,,,
23.0,276.0,0.6,0.489,,,
,,,,,,
24.0,293.0,0.7,0.483,,,
24.5,301.0,0.7,0.479,,,
,,,,,,
25.5,319.0,0.8,0.479,,,
,,,,,,
26.5,336.0,0.9,0.472,,,
,,,,,,
27.5,355.0,1.0,0.474,,,
,,,,,,
,,,,,,
29.0,383.0,1.2,0.483,,,
29.5,391.0,1.2,0.479,,,
30.0,402.0,1.3,0.492,,,
30.5,411.0,1.3,0.496,,,
31.0,422.0,1.4,0.507,,,
31.5,430.0,1.4,0.507,,,
,,,,,,
32.5,450.0,1.6,0.515,,,
33.0,461.0,1.6,0.524,,,
33.5,470.0,1.7,0.524,,,
34.0,482.0,1.8,0.535,,,
34.5,491.0,1.8,0.537,,,
35.0,503.0,1.9,0.552,,,
35.5,514.0,2.0,0.56,,,
36.0,524.0,2.1,0.566,,,
36.5,535.0,2.1,0.571,,,
37.0,545.0,2.2,0.574,,,
37.5,556.0,2.3,0.585,,,
38.0,567.0,2.3,0.585,,,
,,,,,,
,,,,,,
,,,,,,
40.0,614.0,2.7,0.596,,,
40.5,625.0,2.8,0.596,,,
,,,,,,
41.5,648.0,3.0,0.609,,,
42.0,660.0,3.1,0.616,,,
42.5,673.0,3.2,0.624,,,
43.0,684.0,3.2,0.631,,,
43.5,696.0,3.3,0.631,,,
,,,,,,
44.5,721.0,3.5,0.645,,,
45.0,733.0,3.6,0.645,,,
,,,,,,
46.0,758.0,3.8,0.65,,,
,,,,,,
47.0,783.0,4.0,0.66,,,
47.5,796.0,4.2,0.667,,,
48.0,810.0,4.3,0.682,,,
48.5,822.0,4.4,0.686,,,
,,,,,,
,,,,,,
50.0,861.0,4.7,0.694,,,
,,,,,,
,,,,,,
,,,,,,
52.0,916.0,5.2,0.701,,,
