t,v1,h1,a1,v2,h2,a2
0.033,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.533,3.0,0.0,,,,
3.033,6.0,0.0,,,,
3.533,74.0,0.0,,,,
4.033,8.0,0.0,,,,
,,,,,,
5.033,16.0,0.0,,,,
5.533,22.0,0.0,,,,
6.033,26.0,0.0,,,,
6.533,34.0,0.0,,,,
7.033,39.0,0.0,0.18122097632801026,,,
7.533,47.0,0.0,0.22652622041001275,,,
8.033,54.0,0.0,0.266168308981765,,,
8.533,62.0,0.0,0.29448408653301655,,,
9.033,68.0,0.0,-0.05663155510250274,,,
9.533,76.0,0.0,0.36244195265602,,,
10.033,84.0,0.0,0.38509457469702124,,,
10.533,92.0,0.0,0.3964208857175218,,,
,,,,,,
11.533,106.0,0.1,0.41341035224827277,,,
12.033,114.0,0.1,0.41341035224827277,,,
,,,,,,
13.033,130.0,0.1,0.4303998187790237,,,
13.533,137.0,0.1,0.4247366632687734,,,
14.033,146.0,0.2,0.43606297428927393,,,
14.533,154.0,0.2,0.43606297428927393,,,
15.033,161.0,0.2,0.44172612979952425,,,
15.533,170.0,0.2,0.44738928530977456,,,
16.033,178.0,0.2,0.4473892853097744,,,
16.533,186.0,0.3,0.4473892853097744,,,
17.033,195.0,0.3,0.45871559633027503,,,
17.533,202.0,0.3,0.4530524408200247,,,
,,,,,,
18.533,219.0,0.4,0.4558840185751499,,,
,,,,,,
19.533,236.0,0.5,0.46437875184052535,,,
,,,,,,
20.533,254.0,5.0,0.46437875184052535,,,
21.033,263.0,6.0,0.47004190735077567,,,
,,,,,,
22.033,281.0,0.6,0.4813682183712763,,,
,,,,,,
23.033,300.0,0.7,0.48419979612640146,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
26.033,355.0,1.0,0.4908068108883603,,,
,,,,,,
,,,,,,
,,,,,,
28.033,394.0,1.2,0.5007173330312984,,,
,,,,,,
29.033,414.0,1.3,0.5063804885415486,,,
,,,,,,
30.033,436.0,1.5,0.5290331105825499,,,
,,,,,,
31.033,456.0,1.6,0.5375278438479254,,,
31.533,466.0,1.6,0.5460225771133008,,,
32.033,476.08,1.7,0.5521387850643711,,,
,,,,,,
,,,,,,
33.533,508.0,1.9,0.5614263601011816,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
36.033,563.0,2.3,0.5727526711216823,,,
,,,,,,
,,,,,,
37.533,597.0,2.5,0.5831351228904744,,,
38.033,608.0,2.6,0.5935175746592667,,,
38.533,620.0,2.7,0.6062596745573299,,,
39.033,631.0,2.8,0.6119228300675802,,,
39.533,643.0,2.9,0.6175859855778305,,,
40.033,655.0,3.0,0.6289122965983311,,,
,,,,,,
41.033,680.0,3.2,0.6430701853739569,,,
41.533,692.0,3.3,0.6539434439536376,,,
42.033,704.0,3.3,0.661645335447578,,,
,,,,,,
43.033,728.0,3.6,0.6673084909578283,,,
,,,,,,
44.033,753.0,3.7,0.673915505719787,,,
,,,,,,
,,,,,,
45.533,791.0,4.0,0.6833540982368709,,,
,,,,,,
,,,,,,
47.033,817.0,4.4,0.6644769132027032,,,
,,,,,,
48.033,830.0,4.6,0.6389927134065767,,,
48.533,837.0,4.7,0.6106769358553252,,,
,,,,,,
,,,,,,
50.033,856.0,5.0,0.5785857212972401,,,
50.533,863.0,5.1,0.5474383659908634,,,
51.033,870.0,5.2,0.5191225884396119,,,
,,,,,,
,,,,,,
52.533,890.0,6.6,0.4889190923849435,,,
,,,,,,
,,,,,,
,,,,,,
54.533,919.0,6.1,0.46201910371125454,,,
,,,,,,
,,,,,,
,,,,,,
56.533,948.0,6.6,0.4322875372824404,,,
,,,,,,
,,,,,,
,,,,,,
58.533,983.0,7.1,0.4101068448672934,,,
59.033,996.0,7.2,0.4346471854117114,,,
59.533,1010.0,7.4,0.4771208517385887,,,
,,,,,,
,,,,,,
61.033,1055.0,7.8,0.5224260958205912,,,
,,,,,,
62.033,1087.0,8.1,0.5771699324196775,,,
,,,,,,
63.033,1121.0,8.4,0.6338014875221807,,,
,,,,,,
,,,,,,
64.533,1172.0,8.8,0.6904330426246837,,,
,,,,,,
65.533,1206.0,9.1,0.7489523162306037,,,
,,,,,,
66.533,1242.0,9.4,0.8098312379657945,,,
,,,,,,
,,,,,,
,,,,,,
68.533,1313.0,10.1,0.8692943708234228,,,
,,,,,,
69.533,1348.0,10.4,0.918846981538113,,,
70.033,1368.0,10.6,0.9584890701098652,,,
70.533,1385.0,10.7,0.9754785366406161,,,
,,,,,,
71.533,1422.0,11.1,0.9952995809264922,,,
72.033,1444.0,11.3,1.029278513987994,,,
72.533,1462.0,11.5,1.0349416694982443,,,
73.033,1482.0,11.6,1.0519311360289954,,,
73.533,1501.0,11.8,1.063257447049496,,,
74.033,1521.0,12.0,1.0745837580699966,,,
74.533,1541.0,12.2,1.0873258579680596,,,
75.033,1561.0,12.4,1.1014837467436855,,,
75.533,1581.0,12.6,1.1014837467436855,,,
76.033,1601.0,12.8,1.1184732132744364,,,
76.533,1621.0,13.0,1.126967946539812,,,
77.033,1641.0,13.2,1.1156416355193113,,,
77.533,1664.0,13.4,1.1439574130705628,,,
78.033,1684.0,13.6,1.1439574130705628,,,
78.533,1707.0,13.8,1.166610035111564,,,
79.033,1728.0,14.0,1.1722731906218145,,,
79.533,1750.0,14.2,1.1835995016423149,,,
80.033,1772.0,14.4,1.1949258126628157,,,
80.533,1794.0,14.6,1.2062521236833161,,,
81.033,1816.0,14.8,1.217578434703817,,,
81.533,1838.0,15.0,1.2289047457243174,,,
82.033,1861.0,15.2,1.2458942122550685,,,
82.533,1883.0,15.4,1.2402310567448183,,,
83.033,1907.0,15.6,1.2628836787858193,,,
83.533,1930.0,15.8,1.2628836787858193,,,
84.033,1954.0,16.0,1.2798731453165704,,,
84.533,1978.0,16.2,1.291199456337071,,,
85.033,2001.0,16.5,1.2968626118473212,,,
85.533,2024.0,16.7,1.3025257673575716,,,
86.033,2043.0,17.0,1.2855363008268206,,,
86.533,2076.0,17.1,1.347831011439574,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
92.533,2384.0,20.1,1.3629327594669083,,,
93.033,2412.0,20.3,1.39691169252841,,,
93.533,2440.0,20.6,1.4195643145694112,,,
94.033,2468.0,20.8,1.447880092120663,,,
94.533,2496.0,21.1,1.4705327141616642,,,
95.033,2523.0,21.3,1.487522180692415,,,
95.533,2553.0,21.6,1.5271642692641672,,,
96.033,2580.0,21.9,1.5498168913051684,,,
96.533,2603.0,22.1,1.5724695133461697,,,
