t,v1,h1,a1,v2,h2,a2
99.5,2732.0,23.8,1.62,,,
,,,,,,
100.5,2796.0,24.4,1.639,,,
101.0,2824.0,24.6,1.639,,,
101.5,2858.0,24.8,1.669,,,
102.0,2887.0,25.2,1.673,,,
102.5,2920.0,25.4,1.699,,,
103.0,2951.0,25.7,1.703,,,
103.5,2984.0,26.0,1.722,,,
104.0,3014.0,26.3,1.725,,,
104.5,3049.0,26.6,1.748,,,
,,,,,,
105.5,3116.0,27.2,1.769,,,
106.0,3149.0,27.4,1.784,,,
106.5,3182.0,27.8,1.784,,,
,,,,,,
107.5,3246.0,28.4,1.799,,,
108.0,3282.0,28.6,1.814,,,
108.5,3315.0,29.0,1.833,,,
109.0,3350.0,29.3,1.844,,,
109.5,3387.0,29.6,1.878,,,
110.0,3422.0,30.0,1.882,,,
110.5,3460.0,30.2,1.916,,,
111.0,3496.0,30.5,1.927,,,
111.5,3530.0,30.9,1.939,,,
112.0,3567.0,31.2,1.954,,,
112.5,3605.0,31.5,1.984,,,
113.0,3642.0,31.8,1.992,,,
113.5,3680.0,32.2,2.009,,,
114.0,3718.0,32.5,2.027,,,
114.5,3755.0,32.8,2.043,,,
115.0,3797.0,33.2,2.08,,,
115.5,3832.0,33.5,2.076,,,
116.0,3874.0,33.9,2.11,,,
116.5,3914.0,34.2,2.129,,,
117.0,3954.0,34.6,2.141,,,
,,,,,,
118.0,4031.0,35.2,2.154,,,
118.5,4075.0,35.5,2.177,,,
119.0,4113.0,35.8,2.184,,,
119.5,4157.0,36.2,2.222,,,
120.0,4196.0,36.6,2.229,,,
120.5,4241.0,37.0,2.256,,,
121.0,4282.0,37.3,2.271,,,
121.5,4321.0,37.6,2.275,,,
122.0,4362.0,38.0,2.286,,,
122.5,4409.0,38.4,2.324,,,
123.0,4455.0,38.8,2.339,,,
123.5,4499.0,39.2,2.373,,,
124.0,4543.0,39.5,2.38,,,
124.5,4587.0,39.9,2.396,,,
125.0,4632.0,40.3,2.414,,,
125.5,4677.0,40.7,2.439,,,
,,,,,,
126.5,4767.0,41.5,2.443,,,
127.0,4813.0,41.9,2.473,,,
127.5,4859.0,42.2,2.48,,,
128.0,4906.0,42.6,2.511,,,
128.5,4957.0,43.1,2.533,,,
129.0,5001.0,43.4,2.545,,,
129.5,5048.0,43.8,2.575,,,
130.0,5097.0,44.3,2.605,,,
130.5,5141.0,44.6,2.594,,,
131.0,5194.0,45.1,2.62,,,
131.5,5235.0,45.4,2.609,,,
132.0,5291.0,45.9,2.654,,,
132.5,5334.0,46.3,2.65,,,
133.0,5390.0,46.8,2.692,,,
133.5,5433.0,47.1,2.684,,,
134.0,5488.0,47.6,2.722,,,
134.5,5541.0,48.0,2.749,,,
135.0,5592.0,48.5,2.767,,,
135.5,5643.0,48.9,2.782,,,
136.0,5690.0,49.3,2.767,,,
136.5,5746.0,49.7,2.813,,,
137.0,5794.0,50.1,2.816,,,
137.5,5854.0,50.6,2.858,,,
138.0,5904.0,51.1,2.881,,,
138.5,5963.0,51.5,2.903,,,
139.0,6019.0,52.0,2.96,,,
139.5,6073.0,52.5,2.952,,,
140.0,6128.0,52.9,2.998,,,
140.5,6183.0,53.4,2.994,,,
141.0,6239.0,53.8,3.043,,,
141.5,6294.0,54.3,3.043,,,
142.0,6351.0,54.7,3.058,,,
142.5,6409.0,55.2,3.085,,,
143.0,6467.0,55.7,3.111,,,
143.5,6526.0,56.2,3.156,,,
144.0,6584.0,56.6,3.164,,,
144.5,6643.0,57.1,3.205,,,
145.0,6702.0,57.6,3.202,,,
145.5,6754.0,58.0,3.209,,,
146.0,6810.0,58.6,3.198,,,
146.5,6859.0,59.0,3.171,,,
147.0,6914.0,59.5,3.175,,,
147.5,6961.0,60.0,3.145,,,
148.0,7012.0,60.5,3.13,,,
148.5,7059.0,61.0,3.096,,,
149.0,7111.0,61.5,3.085,,,
149.5,7160.0,61.9,3.054,,,
150.0,7210.0,62.4,3.024,,,
150.5,7260.0,62.9,2.994,,,
151.0,7314.0,63.5,2.975,,,
151.5,7367.0,64.0,2.956,,,
152.0,7418.0,64.5,2.926,,,
152.5,7469.0,65.0,2.896,,,
153.0,7524.0,65.5,2.907,,,
153.5,7573.0,66.0,2.881,,,
154.0,7625.0,66.6,2.892,,,
154.5,7680.0,67.1,2.892,,,
155.0,7736.0,67.6,2.926,,,
155.5,7787.0,68.1,2.926,,,
156.0,7839.0,68.6,2.945,,,
156.5,7889.0,69.1,2.937,,,
157.0,7942.0,69.7,2.952,,,
157.5,7970.0,70.2,2.869,,,
158.0,7976.0,70.7,2.703,,,
158.5,7971.0,71.3,2.48,,,
159.0,7964.0,71.8,2.254,,,
159.5,7956.0,72.3,2.031,,,
160.0,7948.0,72.8,1.808,,,
160.5,7935.0,73.3,1.552,,,
161.0,7922.0,73.9,1.318,,,
161.5,7914.0,74.4,1.091,,,
162.0,7905.0,74.9,0.849,,,
162.5,7897.0,75.4,0.608,,,
163.0,7889.0,75.9,0.385,,,
163.5,7882.0,76.4,0.162,,,
164.0,7874.0,76.9,-0.057,,,
164.5,7866.0,77.4,-0.287,,,
165.0,7859.0,77.9,-0.419,,,
165.5,7850.0,78.4,-0.476,,,
166.0,7843.0,78.9,-0.483,,,
166.5,7835.0,79.4,-0.487,,,
167.0,7827.0,79.9,-0.487,,,
167.5,7819.0,80.4,-0.487,,,
168.0,7812.0,80.9,-0.464,,,
168.5,7803.0,81.4,-0.449,,,
169.0,7795.0,81.9,-0.449,,,
169.5,7788.0,82.3,-0.442,,,
170.0,7780.0,82.8,-0.442,,,
170.5,7772.0,83.3,-0.442,,,
171.0,7764.0,83.8,-0.446,,,
171.5,7757.0,84.2,-0.442,,,
172.0,7750.0,84.7,-0.438,,,
172.5,7743.0,85.1,-0.438,,,
173.0,7735.0,85.6,-0.434,,,
173.5,7728.0,86.1,-0.434,,,
174.0,7720.0,86.5,-0.434,7917.0,87.2,
174.5,7713.0,87.0,-0.43,7926.0,87.7,
175.0,7705.0,87.5,-0.43,7933.0,88.1,
175.5,7699.0,87.9,-0.427,7941.0,88.6,
176.0,7691.0,88.4,-0.423,7949.0,89.0,
176.5,7684.0,88.8,-0.419,7957.0,89.6,
177.0,7677.0,89.3,-0.419,7966.0,90.0,
177.5,7670.0,89.7,-0.415,7974.0,90.5,
178.0,7663.0,90.2,-0.412,7981.0,90.9,
178.5,7658.0,90.5,-0.4,7989.0,91.3,
179.0,7650.0,91.0,-0.404,7997.0,91.8,
179.5,7644.0,91.4,-0.4,,,
180.0,7636.0,91.8,-0.404,8014.0,92.7,
180.5,7630.0,92.2,-0.396,8023.0,93.2,
181.0,7623.0,92.7,-0.396,8033.0,93.7,
181.5,7615.0,93.2,-0.396,8041.0,94.1,0.436
182.0,7609.0,93.6,-0.393,8050.0,94.6,0.47
182.5,7601.0,94.0,-0.393,,,
183.0,7595.0,94.4,-0.393,8067.0,95.5,0.468
183.5,7588.0,94.8,-0.389,8075.0,95.9,0.472
184.0,7582.0,95.2,-0.385,8084.0,96.4,0.476
184.5,7575.0,95.7,-0.385,8093.0,96.8,0.479
185.0,7569.0,96.1,-0.381,8102.0,97.3,0.483
185.5,7562.0,96.5,-0.381,8111.0,97.7,0.483
186.0,7555.0,96.9,-0.389,8121.0,98.2,0.491
186.5,7548.0,97.3,-0.385,8129.0,98.7,0.495
187.0,7541.0,97.7,-0.389,8139.0,99.1,0.502
187.5,7535.0,98.1,-0.381,8148.0,99.6,0.506
188.0,7528.0,98.5,-0.385,8158.0,100.0,0.512
188.5,7521.0,98.9,-0.385,8166.0,100.0,0.508
189.0,7516.0,99.3,-0.374,8176.0,100.0,0.508
189.5,7509.0,99.7,-0.378,8185.0,101.0,0.512
190.0,7502.0,100.0,-0.374,8194.0,101.0,0.512
190.5,7496.0,100.0,-0.374,8203.0,102.0,0.513
191.0,7490.0,100.0,-0.37,8214.0,102.0,0.525
191.5,7483.0,101.0,-0.374,8223.0,103.0,0.525
192.0,7477.0,101.0,-0.37,8233.0,103.0,0.529
192.5,7471.0,102.0,-0.37,8241.0,103.0,0.525
193.0,7465.0,102.0,-0.366,8252.0,104.0,0.532
193.5,7458.0,102.0,-0.366,8261.0,104.0,0.529
194.0,7453.0,103.0,-0.359,8271.0,105.0,0.536
194.5,7446.0,103.0,-0.359,8280.0,105.0,0.532
195.0,7440.0,103.0,-0.359,8290.0,106.0,0.536
195.5,7434.0,104.0,-0.355,8300.0,106.0,0.536
196.0,7429.0,104.0,-0.347,8309.0,106.0,0.54
196.5,7422.0,105.0,-0.355,8319.0,107.0,0.54
197.0,7416.0,105.0,-0.351,8329.0,107.0,0.544
197.5,7411.0,105.0,-0.344,8339.0,108.0,0.547
198.0,7405.0,106.0,-0.344,8348.0,108.0,0.547
198.5,7400.0,106.0,-0.34,8358.0,109.0,0.544
199.0,7394.0,106.0,-0.336,8368.0,109.0,0.547
199.5,7388.0,107.0,-0.336,8378.0,109.0,0.547
200.0,7382.0,107.0,-0.336,8389.0,110.0,0.559
200.5,7377.0,107.0,-0.332,8399.0,110.0,0.555
201.0,7371.0,108.0,-0.328,,,
201.5,7365.0,108.0,-0.332,8421.0,111.0,0.563
202.0,7359.0,108.0,-0.328,8433.0,112.0,0.57
202.5,7354.0,109.0,-0.325,8444.0,112.0,0.578
203.0,7349.0,109.0,-0.321,8454.0,112.0,0.578
203.5,7343.0,109.0,-0.325,8466.0,113.0,0.585
204.0,7338.0,110.0,-0.317,8477.0,113.0,0.593
204.5,7332.0,110.0,-0.317,,,
205.0,7327.0,110.0,-0.317,,,
,,,,8511.0,114.0,0.598
206.0,7316.0,111.0,-0.315,,,
206.5,7311.0,111.0,-0.315,,,
207.0,7306.0,112.0,-0.311,8545.0,116.0,0.603
207.5,7300.0,112.0,-0.311,8556.0,116.0,0.607
,,,,,,
208.5,7289.0,113.0,-0.31,,,
209.0,7284.0,113.0,-0.31,,,
209.5,7279.0,113.0,-0.306,,,
210.0,7274.0,114.0,-0.302,,,
210.5,7269.0,114.0,-0.298,,,
211.0,7264.0,114.0,-0.298,,,
211.5,7259.0,114.0,-0.298,,,
212.0,7254.0,115.0,-0.294,8660.0,120.0,0.616
,,,,,,
213.0,7245.0,115.0,-0.293,,,
213.5,7239.0,116.0,-0.293,8696.0,121.0,0.624
214.0,7235.0,116.0,-0.289,8708.0,121.0,0.631
,,,,,,
215.0,7226.0,116.0,-0.285,,,
215.5,7221.0,117.0,-0.285,,,
216.0,7216.0,117.0,-0.285,,,
216.5,7212.0,117.0,-0.277,,,
217.0,7207.0,117.0,-0.276,,,
,,,,,,
218.0,7199.0,118.0,-0.272,,,
218.5,7194.0,118.0,-0.272,8815.0,125.0,0.638
219.0,7190.0,119.0,-0.268,8828.0,125.0,0.646
219.5,7185.0,119.0,-0.268,,,
,,,,,,
220.5,7176.0,119.0,-0.266,8864.0,126.0,0.654
,,,,8877.0,127.0,0.661
,,,,8889.0,127.0,0.661
222.0,7164.0,120.0,-0.262,,,
,,,,8914.0,128.0,0.667
223.0,7155.0,121.0,-0.261,8928.0,128.0,0.682
223.5,7151.0,121.0,-0.259,8939.0,129.0,0.678
224.0,7147.0,121.0,-0.251,8953.0,129.0,0.689
224.5,7143.0,121.0,-0.251,8964.0,129.0,0.688
225.0,7139.0,121.0,-0.249,8978.0,130.0,0.698
225.5,7135.0,122.0,-0.245,,,
,,,,,,
226.5,7127.0,122.0,-0.242,,,
227.0,7123.0,122.0,-0.242,9029.0,131.0,0.705
227.5,7119.0,123.0,-0.238,9042.0,132.0,0.71
228.0,7115.0,123.0,-0.238,9055.0,132.0,0.714
,,,,,,
229.0,7108.0,123.0,-0.232,,,
229.5,7104.0,124.0,-0.232,,,
230.0,7101.0,124.0,-0.225,,,
230.5,7097.0,124.0,-0.223,,,
231.0,7093.0,124.0,-0.223,,,
231.5,7090.0,124.0,-0.217,,,
232.0,7087.0,125.0,-0.213,,,
232.5,7083.0,125.0,-0.213,,,
233.0,7080.0,125.0,-0.21,,,
233.5,7076.0,125.0,-0.21,,,
234.0,7072.0,125.0,-0.21,,,
234.5,7070.0,125.0,-0.202,,,
235.0,7066.0,126.0,-0.202,,,
235.5,7063.0,126.0,-0.198,9252.0,137.0,0.718
236.0,7060.0,126.0,-0.194,,,
236.5,7057.0,126.0,-0.193,,,
237.0,7054.0,126.0,-0.189,,,
237.5,7051.0,127.0,-0.189,,,
238.0,7047.0,127.0,-0.189,,,
238.5,7044.0,127.0,-0.185,9333.0,140.0,0.724
239.0,7041.0,127.0,-0.185,9346.0,140.0,0.724
239.5,7038.0,127.0,-0.185,9360.0,140.0,0.732
240.0,7036.0,127.0,-0.177,9373.0,141.0,0.732
240.5,7033.0,128.0,-0.177,9387.0,141.0,0.74
241.0,7030.0,128.0,-0.174,9401.0,141.0,0.745
241.5,7027.0,128.0,-0.17,9415.0,142.0,0.745
242.0,7024.0,128.0,-0.174,9429.0,142.0,0.757
242.5,7022.0,128.0,-0.166,9444.0,142.0,0.76
243.0,7019.0,128.0,-0.166,9458.0,143.0,0.772
243.5,7016.0,129.0,-0.166,9470.0,143.0,0.764
244.0,7014.0,129.0,-0.162,9484.0,143.0,0.769
,,,,9499.0,144.0,0.776
,,,,9514.0,144.0,0.784
245.5,7006.0,129.0,-0.161,9528.0,144.0,0.787
246.0,7004.0,129.0,-0.157,9542.0,145.0,0.789
246.5,7001.0,129.0,-0.154,9556.0,145.0,0.793
247.0,6999.0,130.0,-0.15,9571.0,145.0,0.797
247.5,6997.0,130.0,-0.146,9585.0,146.0,0.8
248.0,6994.0,130.0,-0.146,9600.0,146.0,0.804
248.5,6992.0,130.0,-0.146,9614.0,146.0,0.804
249.0,6990.0,130.0,-0.142,9629.0,147.0,0.808
249.5,6988.0,130.0,-0.138,9643.0,147.0,0.808
250.0,6985.0,130.0,-0.138,9658.0,147.0,0.808
250.5,6983.0,131.0,-0.135,,,
251.0,6980.0,131.0,-0.138,,,
251.5,6979.0,131.0,-0.131,9703.0,148.0,0.812
252.0,6977.0,131.0,-0.127,,,
252.5,6974.0,131.0,-0.131,,,
253.0,6973.0,131.0,-0.125,9748.0,149.0,0.823
253.5,6971.0,131.0,-0.125,,,
254.0,6969.0,131.0,-0.121,,,
254.5,6967.0,131.0,-0.121,,,
255.0,6965.0,132.0,-0.121,,,
255.5,6964.0,132.0,-0.113,,,
256.0,6962.0,132.0,-0.113,9839.0,151.0,0.827
256.5,6960.0,132.0,-0.113,9853.0,152.0,0.824
257.0,6959.0,132.0,-0.109,,,
257.5,6957.0,132.0,-0.106,,,
258.0,6955.0,132.0,-0.106,,,
258.5,6954.0,132.0,-0.098,9916.0,153.0,0.827
259.0,6953.0,132.0,-0.098,9931.0,153.0,0.83
259.5,6951.0,132.0,-0.098,9947.0,154.0,0.838
260.0,6950.0,132.0,-0.091,9962.0,154.0,0.842
260.5,6948.0,132.0,-0.094,9977.0,154.0,0.842
261.0,6947.0,133.0,-0.091,9995.0,155.0,0.857
261.5,6946.0,133.0,-0.087,10009.0,155.0,0.853
262.0,6944.0,133.0,-0.087,10025.0,155.0,0.86
262.5,6943.0,133.0,-0.083,10041.0,156.0,0.864
263.0,6942.0,133.0,-0.083,10056.0,156.0,0.868
263.5,6941.0,133.0,-0.079,10073.0,156.0,0.876
264.0,6940.0,133.0,-0.076,10088.0,157.0,0.876
264.5,6939.0,133.0,-0.076,10105.0,157.0,0.883
265.0,6938.0,133.0,-0.072,10122.0,157.0,0.89
265.5,6937.0,133.0,-0.068,10137.0,158.0,0.894
266.0,6936.0,133.0,-0.068,10155.0,158.0,0.902
266.5,6935.0,133.0,-0.068,10169.0,158.0,0.899
267.0,6934.0,133.0,-0.064,10185.0,159.0,0.899
267.5,6933.0,133.0,-0.064,10201.0,159.0,0.902
268.0,6932.0,133.0,-0.06,10218.0,159.0,0.91
268.5,6932.0,133.0,-0.057,10234.0,159.0,0.902
269.0,6931.0,133.0,-0.057,,,
269.5,6930.0,133.0,-0.053,,,
270.0,6930.0,134.0,-0.049,,,
270.5,6929.0,134.0,-0.049,10300.0,161.0,0.912
271.0,6928.0,134.0,-0.049,,,
271.5,6928.0,134.0,-0.045,,,
272.0,6928.0,134.0,-0.042,10353.0,162.0,0.918
272.5,6927.0,134.0,-0.042,10370.0,162.0,0.922
273.0,6927.0,134.0,-0.038,,,
273.5,6927.0,134.0,-0.034,,,
274.0,6926.0,134.0,-0.034,10420.0,163.0,0.928
274.5,6926.0,134.0,-0.03,,,
275.0,6926.0,134.0,-0.026,,,
275.5,6925.0,134.0,-0.026,,,
276.0,6925.0,134.0,-0.026,,,
276.5,6925.0,134.0,-0.023,,,
277.0,6925.0,134.0,-0.019,,,
277.5,6925.0,134.0,-0.019,,,
278.0,6925.0,134.0,-0.015,,,
278.5,6925.0,134.0,-0.011,10575.0,166.0,0.929
279.0,6925.0,134.0,-0.011,10592.0,166.0,0.937
279.5,6925.0,134.0,-0.011,10610.0,166.0,0.94
280.0,6925.0,134.0,-0.008,10629.0,167.0,0.948
280.5,6925.0,134.0,-0.008,10645.0,167.0,0.952
281.0,6925.0,134.0,-0.008,10664.0,167.0,0.955
281.5,6925.0,134.0,-0.004,10681.0,167.0,0.967
282.0,6926.0,134.0,0.0,10699.0,168.0,0.974
282.5,6926.0,134.0,0.0,10716.0,168.0,0.978
283.0,6927.0,134.0,0.008,10734.0,168.0,0.982
283.5,6927.0,134.0,0.008,10752.0,169.0,0.989
284.0,6927.0,134.0,0.008,10768.0,169.0,0.987
284.5,6928.0,134.0,0.011,10786.0,169.0,0.989
285.0,6929.0,134.0,0.015,10805.0,170.0,0.996
285.5,6929.0,134.0,0.015,10823.0,170.0,1.001
286.0,6930.0,133.0,0.019,10841.0,170.0,1.004
286.5,6930.0,133.0,0.019,10860.0,170.0,1.012
287.0,6931.0,133.0,0.023,10878.0,171.0,1.012
287.5,6931.0,133.0,0.023,10896.0,171.0,1.008
288.0,6932.0,133.0,0.026,10915.0,171.0,1.019
288.5,6933.0,133.0,0.03,10933.0,172.0,1.016
289.0,6934.0,133.0,0.034,10952.0,172.0,1.023
