t,v1,h1,a1,v2,h2,a2
0.5,0.0,0.1,,,,
1.0,0.0,0.1,,,,
,,,,,,
,,,,,,
2.5,1.0,0.1,,,,
,,,,,,
,,,,,,
4.0,14.0,0.1,,,,
4.5,17.0,0.1,,,,
5.0,17.0,0.1,,,,
,,,,,,
6.0,26.0,0.1,,,,
6.5,30.0,0.1,,,,
7.0,36.0,0.1,,,,
,,,,,,
8.0,50.0,0.1,,,,
8.5,56.0,1.0,,,,
9.0,63.0,0.1,,,,
,,,,,,
10.0,77.0,0.1,,,,
10.5,84.0,0.2,,,,
,,,,,,
,,,,,,
12.0,106.0,0.2,0.24,,,
,,,,,,
13.0,121.0,0.2,0.268,,,
13.5,128.0,0.2,0.294,,,
14.0,136.0,0.3,0.323,,,
14.5,143.0,0.3,0.333,,,
15.0,151.0,0.3,0.352,,,
15.5,158.0,0.3,0.379,,,
16.0,166.0,0.4,0.392,,,
16.5,175.0,0.4,0.411,,,
17.0,183.0,0.4,0.418,,,
17.5,191.0,0.4,0.422,,,
18.0,199.0,0.5,0.43,,,
18.5,208.0,0.5,0.437,,,
19.0,216.0,0.5,0.441,,,
19.5,223.0,0.6,0.441,,,
20.0,233.0,0.6,0.451,,,
20.5,241.0,0.6,0.453,,,
21.0,250.0,0.7,0.461,,,
21.5,258.0,0.7,0.461,,,
22.0,267.0,0.7,0.468,,,
22.5,275.0,0.8,0.468,,,
23.0,285.0,0.8,0.479,,,
23.5,293.0,0.8,0.479,,,
24.0,303.0,0.9,0.483,,,
24.5,312.0,0.9,0.487,,,
25.0,321.0,1.0,0.491,,,
,,,,,,
26.0,338.0,1.1,0.493,,,
26.5,348.0,1.1,0.496,,,
,,,,,,
27.5,367.0,1.2,0.502,,,
28.0,376.0,1.3,0.51,,,
28.5,387.0,1.3,0.513,,,
29.0,396.0,1.4,0.517,,,
29.5,406.0,1.4,0.521,,,
,,,,,,
30.5,426.0,1.6,0.529,,,
31.0,436.0,1.6,0.532,,,
31.5,446.0,1.7,0.54,,,
32.0,456.0,1.7,0.54,,,
32.5,467.0,1.8,0.551,,,
33.0,477.0,1.9,0.551,,,
33.5,487.0,1.9,0.555,,,
,,,,,,
34.5,508.0,2.1,0.561,,,
35.0,519.0,2.2,0.57,,,
35.5,530.0,2.2,0.574,,,
36.0,541.0,2.3,0.58,,,
,,,,,,
37.0,563.0,2.5,0.587,,,
37.5,575.0,2.5,0.591,,,
,,,,,,
38.5,596.0,2.7,0.597,,,
39.0,607.0,2.8,0.6,,,
,,,,,,
40.0,630.0,3.0,0.606,,,
40.5,642.0,3.0,0.614,,,
41.0,653.0,3.1,0.617,,,
41.5,666.0,3.2,0.629,,,
42.0,678.0,3.3,0.632,,,
42.5,689.0,3.4,0.636,,,
43.0,701.0,3.5,0.644,,,
43.5,714.0,3.6,0.653,,,
44.0,726.0,3.7,0.657,,,
,,,,,,
45.0,750.0,3.9,0.661,,,
45.5,761.0,4.0,0.661,,,
46.0,776.0,4.1,0.676,,,
46.5,788.0,4.2,0.676,,,
,,,,,,
,,,,,,
,,,,,,
48.5,840.0,4.7,0.685,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
51.5,924.0,5.4,0.697,,,
52.0,937.0,0.4,0.702,,,
,,,,,,
53.0,963.0,7.0,0.706,,,
,,,,,,
,,,,,,
54.5,1000.0,6.1,0.711,,,
55.0,1011.0,6.2,0.703,,,
,,,,,,
56.0,1032.0,6.5,0.698,,,
56.5,1042.0,6.6,0.694,,,
57.0,1051.0,6.7,0.683,,,
,,,,,,
58.0,1069.0,7.0,0.668,,,
58.5,1078.0,7.2,0.656,,,
59.0,1086.0,7.3,0.641,,,
59.5,1097.0,7.5,0.641,,,
60.0,1108.0,7.6,0.626,,,
,,,,,,
61.0,1137.0,7.9,0.636,,,
61.5,1152.0,8.0,0.643,,,
62.0,1167.0,8.2,0.647,,,
,,,,,,
,,,,,,
63.5,1213.0,8.6,0.656,,,
64.0,1230.0,8.8,0.671,,,
64.5,1246.0,8.9,0.685,,,
,,,,,,
65.5,1279.0,9.2,0.705,,,
,,,,,,
,,,,,,
67.0,1330.0,9.7,0.73,,,
67.5,1347.0,9.9,0.756,,,
68.0,1365.0,10.0,0.79,,,
68.5,1382.0,10.2,0.821,,,
69.0,1400.0,10.4,0.855,,,
69.5,1418.0,10.5,0.892,,,
70.0,1436.0,10.7,0.919,,,
,,,,,,
71.0,1472.0,11.1,0.945,,,
71.5,1492.0,11.3,0.966,,,
72.0,1509.0,11.4,0.973,,,
72.5,1527.0,11.6,0.985,,,
73.0,1545.0,11.8,0.995,,,
,,,,,,
74.0,1584.0,12.2,1.004,,,
,,,,,,
75.0,1623.0,12.5,1.017,,,
75.5,1642.0,12.7,1.027,,,
,,,,,,
76.5,1681.0,13.1,1.036,,,
,,,,,,
77.5,1721.0,13.5,1.048,,,
78.0,1742.0,13.7,1.059,,,
78.5,1763.0,13.9,1.074,,,
79.0,1783.0,14.1,1.082,,,
,,,,,,
80.0,1826.0,14.5,1.095,,,
80.5,1847.0,14.7,1.106,,,
,,,,,,
81.5,1891.0,15.1,1.121,,,
82.0,1913.0,15.3,1.129,,,
82.5,1935.0,15.5,1.148,,,
83.0,1958.0,15.7,1.167,,,
,,,,,,
84.0,2004.0,16.1,1.185,,,
84.5,2027.0,16.3,1.199,,,
85.0,2050.0,16.5,1.212,,,
85.5,2075.0,16.7,1.235,,,
86.0,2098.0,17.0,1.248,,,
86.5,2119.0,17.1,1.252,,,
87.0,2145.0,17.4,1.27,,,
87.5,2168.0,17.5,1.278,,,
88.0,2195.0,17.8,1.304,,,
88.5,2219.0,17.9,1.314,,,
89.0,2246.0,18.3,1.337,,,
89.5,2268.0,18.4,1.337,,,
90.0,2295.0,18.7,1.355,,,
90.5,2320.0,18.8,1.367,,,
91.0,2349.0,19.2,1.389,,,
91.5,2375.0,19.3,1.401,,,
92.0,2402.0,19.7,1.416,,,
92.5,2428.0,19.8,1.427,,,
93.0,2456.0,20.1,1.438,,,
93.5,2483.0,20.3,1.454,,,
94.0,2511.0,20.6,1.48,,,
94.5,2539.0,20.8,1.488,,,
95.0,2567.0,21.1,1.506,,,
95.5,2595.0,21.2,1.51,,,
96.0,2623.0,21.5,1.525,,,
96.5,2652.0,21.7,1.533,,,
97.0,2681.0,22.0,1.559,,,
97.5,2710.0,22.2,1.567,,,
98.0,2740.0,22.4,1.586,,,
98.5,2770.0,22.7,1.589,,,
99.0,2800.0,22.9,1.605,,,
99.5,2830.0,23.2,1.616,,,
100.0,2861.0,23.5,1.635,,,
100.5,2895.0,23.8,1.657,,,
101.0,2923.0,24.0,1.661,,,
101.5,2957.0,24.3,1.684,,,
102.0,2985.0,24.5,1.684,,,
102.5,3019.0,24.8,1.706,,,
103.0,3047.0,25.0,1.706,,,
103.5,3082.0,25.3,1.733,,,
104.0,3115.0,25.6,1.748,,,
104.5,3145.0,25.8,1.752,,,
105.0,3178.0,26.1,1.767,,,
105.5,3208.0,26.3,1.767,,,
106.0,3242.0,26.7,1.782,,,
106.5,3275.0,26.9,1.793,,,
107.0,3307.0,27.2,1.801,,,
107.5,3340.0,27.5,1.808,,,
108.0,3372.0,27.7,1.801,,,
108.5,3405.0,27.9,1.82,,,
109.0,3438.0,28.2,1.816,,,
109.5,3472.0,28.5,1.839,,,
110.0,3508.0,28.9,1.846,,,
110.5,3541.0,29.1,1.865,,,
111.0,3577.0,29.5,1.869,,,
111.5,3610.0,29.7,1.869,,,
112.0,3647.0,30.1,1.895,,,
112.5,3680.0,30.3,1.895,,,
113.0,3717.0,30.7,1.922,,,
113.5,3751.0,30.9,1.922,,,
114.0,3790.0,31.3,1.944,,,
114.5,3827.0,31.6,1.963,,,
115.0,3866.0,31.8,1.986,,,
115.5,3901.0,32.1,1.997,,,
116.0,3937.0,32.4,2.009,,,
116.5,3977.0,32.8,2.035,,,
117.0,4015.0,33.1,2.05,,,
117.5,4054.0,33.4,2.061,,,
118.0,4089.0,33.7,2.069,,,
118.5,4127.0,34.0,2.076,,,
119.0,4167.0,34.3,2.103,,,
119.5,4207.0,34.7,2.114,,,
120.0,4246.0,35.0,2.137,,,
120.5,4290.0,35.4,2.163,,,
121.0,4325.0,35.7,2.167,,,
121.5,4369.0,36.0,2.186,,,
122.0,4407.0,36.3,2.19,,,
122.5,4448.0,36.7,2.197,,,
123.0,4489.0,37.0,2.22,,,
123.5,4530.0,37.4,2.239,,,
