t,v1,h1,a1,v2,h2,a2
128.25,6884.0,126.0,5.189,8936.0,138.0,19.151
129.0,6876.0,127.0,5.337,8967.0,139.0,19.307
129.75,6867.0,127.0,5.384,8997.0,140.0,19.427
130.5,6859.0,128.0,5.522,9029.0,141.0,19.602
131.25,6852.0,128.0,5.643,9061.0,142.0,19.777
132.0,6844.0,128.0,5.754,9093.0,143.0,19.952
132.75,6838.0,129.0,5.902,9126.0,144.0,20.09
133.5,6831.0,129.0,5.986,9158.0,145.0,20.228
134.25,6825.0,130.0,6.161,9191.0,146.0,20.366
135.0,6819.0,130.0,6.245,9226.0,147.0,20.541
135.75,6813.0,130.0,6.356,,,
136.5,6808.0,130.0,6.44,9294.0,149.0,20.678
137.25,6804.0,131.0,6.653,9327.0,150.0,20.741
138.0,6799.0,131.0,6.737,9363.0,150.0,20.925
138.75,6794.0,131.0,6.811,9398.0,151.0,21.026
139.5,6791.0,131.0,6.996,9433.0,152.0,21.126
140.25,6787.0,132.0,7.07,9471.0,153.0,21.337
141.0,6784.0,132.0,7.218,9507.0,154.0,21.437
141.75,6781.0,132.0,7.302,9544.0,155.0,21.611
142.5,6779.0,132.0,7.45,9583.0,156.0,21.822
143.25,6777.0,132.0,7.598,9619.0,157.0,21.847
144.0,6775.0,132.0,7.71,9657.0,157.0,21.958
144.75,6774.0,132.0,7.794,9696.0,158.0,22.169
145.5,6773.0,132.0,7.942,9735.0,159.0,22.297
146.25,6772.0,132.0,8.09,9774.0,160.0,22.434
147.0,6772.0,132.0,8.201,9814.0,161.0,22.608
147.75,6772.0,132.0,8.322,9854.0,161.0,22.644
148.5,6772.0,132.0,8.434,,,
149.25,6773.0,132.0,8.582,9937.0,163.0,22.835
150.0,6774.0,132.0,8.693,9978.0,164.0,22.971
150.75,6775.0,132.0,8.804,10021.0,164.0,23.08
151.5,6777.0,132.0,8.952,10063.0,165.0,23.289
152.25,6779.0,132.0,9.063,10106.0,166.0,23.489
153.0,6781.0,132.0,9.174,10149.0,167.0,23.624
153.75,6784.0,132.0,9.322,10193.0,167.0,23.769
154.5,6787.0,131.0,8.545,10236.0,168.0,23.904
155.25,6790.0,131.0,8.657,10281.0,169.0,24.076
156.0,6795.0,131.0,8.842,10326.0,169.0,24.248
156.75,6799.0,131.0,8.953,10372.0,170.0,24.402
157.5,6803.0,131.0,9.064,10418.0,171.0,24.575
158.25,6808.0,130.0,8.324,10465.0,171.0,24.71
159.0,6813.0,130.0,8.435,10512.0,172.0,24.883
159.75,6819.0,130.0,8.583,10559.0,173.0,25.018
160.5,6825.0,129.0,7.844,10607.0,173.0,25.163
161.25,6831.0,129.0,7.955,10655.0,174.0,25.325
162.0,6838.0,129.0,8.991,10704.0,175.0,25.534
162.75,6844.0,128.0,8.214,,,
163.5,6852.0,128.0,8.325,10803.0,176.0,25.666
164.25,6859.0,127.0,7.548,10853.0,177.0,25.863
165.0,6867.0,127.0,7.696,10904.0,177.0,26.005
165.75,6876.0,126.0,7.845,10954.0,178.0,26.138
166.5,6884.0,126.0,7.956,11005.0,178.0,26.271
