t,v1,h1,a1,v2,h2,a2
0.5,0.0,-0.0,,,,
1.0,0.0,-0.0,,,,
1.5,0.0,-0.0,,,,
2.0,0.0,-0.0,,,,
2.5,0.0,-0.0,,,,
3.0,2.0,-0.0,,,,
3.5,3.0,-0.0,,,,
4.0,3.0,-0.0,,,,
4.5,3.0,-0.0,,,,
5.0,3.0,-0.0,,,,
5.5,3.0,-0.0,,,,
6.0,6.0,-0.0,,,,
,,,,,,
7.0,14.0,-0.0,,,,
7.5,22.0,-0.0,,,,
8.0,26.0,-0.0,0.083,,,
8.5,31.0,-0.0,0.102,,,
9.0,38.0,0.0,0.128,,,
9.5,44.0,0.0,0.151,,,
10.0,52.0,0.0,0.181,,,
,,,,,,
11.0,68.0,0.0,0.211,,,
11.5,76.0,0.0,0.234,,,
12.0,84.0,0.0,0.261,,,
12.5,94.0,0.0,0.298,,,
,,,,,,
,,,,,,
14.0,123.0,0.1,0.335,,,
14.5,133.0,0.1,0.373,,,
,,,,,,
,,,,,,
16.0,161.0,0.2,0.408,,,
16.5,169.0,0.2,0.427,,,
17.0,177.0,0.2,0.442,,,
,,,,,,
18.0,192.0,0.3,0.44,,,
18.5,200.0,0.3,0.455,,,
,,,,,,
19.5,217.0,0.4,0.468,,,
,,,,,,
20.5,233.0,0.4,0.472,,,
,,,,,,
21.5,250.0,0.5,0.481,,,
,,,,,,
22.5,268.0,0.6,0.485,,,
23.0,277.0,0.6,0.489,,,
,,,,,,
,,,,,,
24.5,303.0,0.8,0.491,,,
,,,,,,
25.5,322.0,0.8,0.497,,,
,,,,,,
26.5,340.0,0.9,0.493,,,
,,,,,,
27.5,358.0,1.0,0.491,,,
,,,,,,
,,,,,,
29.0,386.0,1.2,0.488,,,
29.5,396.0,1.3,0.491,,,
30.0,406.0,1.3,0.498,,,
30.5,416.0,1.4,0.506,,,
31.0,425.0,1.4,0.512,,,
,,,,,,
,,,,,,
,,,,,,
33.0,466.0,1.7,0.52,,,
33.5,477.0,1.74,0.53,,,
,,,,,,
,,,,,,
,,,,,,
35.5,519.0,2.0,0.539,,,
36.0,529.0,2.1,0.545,,,
36.5,540.0,2.2,0.552,,,
37.0,552.0,2.2,0.563,,,
37.5,562.0,2.3,0.569,,,
38.0,573.0,2.4,0.574,,,
38.5,585.0,2.5,0.586,,,
,,,,,,
,,,,,,
40.0,620.0,2.7,0.596,,,
40.5,631.0,2.8,0.602,,,
41.0,643.0,2.9,0.609,,,
41.5,654.0,3.0,0.613,,,
42.0,666.0,3.1,0.621,,,
42.5,679.0,3.2,0.636,,,
43.0,691.0,3.3,0.642,,,
,,,,,,
44.0,716.0,3.5,0.648,,,
44.5,727.0,3.5,0.65,,,
45.0,739.0,3.6,0.658,,,
,,,,,,
46.0,765.0,3.9,0.665,,,
46.5,779.0,4.0,0.673,,,
47.0,792.0,4.1,0.684,,,
47.5,805.0,4.2,0.692,,,
48.0,818.0,4.3,0.695,,,
,,,,,,
,,,,,,
49.5,858.0,4.6,0.702,,,
,,,,,,
,,,,,,
,,,,,,
51.5,911.0,5.0,0.71,,,
,,,,,,
52.5,931.0,5.3,0.703,,,
53.0,939.0,5.4,0.691,,,
53.5,947.0,5.5,0.676,,,
54.0,955.0,5.6,0.657,,,
54.5,962.0,5.8,0.638,,,
55.0,970.0,5.9,0.621,,,
55.5,977.0,6.0,0.606,,,
56.0,986.0,6.2,0.595,,,
56.5,993.0,6.3,0.572,,,
57.0,1001.0,6.4,0.55,,,
57.5,1008.0,6.5,0.527,,,
58.0,1017.0,6.7,0.512,,,
58.5,1025.0,6.8,0.493,,,
59.0,1033.0,7.0,0.473,,,
59.5,1041.0,7.1,0.453,,,
60.0,1048.0,7.2,0.442,,,
60.5,1060.0,7.3,0.457,,,
61.0,1071.0,7.5,0.468,,,
61.5,1085.0,7.6,0.491,,,
62.0,1099.0,7.7,0.517,,,
62.5,1114.0,7.9,0.544,,,
63.0,1128.0,8.0,0.57,,,
,,,,,,
,,,,,,
64.5,1177.0,8.5,0.598,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
67.0,1261.0,9.2,0.635,,,
67.5,1278.0,9.4,0.669,,,
68.0,1295.0,9.6,0.707,,,
68.5,1312.0,9.7,0.737,,,
,,,,,,
69.5,1347.0,10.0,0.773,,,
70.0,1365.0,10.2,0.81,,,
,,,,,,
71.0,1400.0,10.5,0.846,,,
71.5,1417.0,10.7,0.884,,,
72.0,1435.0,10.9,0.907,,,
72.5,1453.0,11.0,0.933,,,
,,,,,,
73.5,1491.0,11.4,0.952,,,
74.0,1509.0,11.6,0.967,,,
,,,,,,
75.0,1547.0,11.9,0.982,,,
75.5,1566.0,12.1,1.001,,,
76.0,1586.0,12.3,1.015,,,
76.5,1605.0,12.5,1.023,,,
,,,,,,
,,,,,,
78.0,1664.0,13.0,1.033,,,
78.5,1686.0,13.2,1.052,,,
79.0,1705.0,13.4,1.06,,,
79.5,1727.0,13.6,1.077,,,
80.0,1746.0,13.8,1.08,,,
80.5,1770.0,14.0,1.105,,,
81.0,1789.0,14.2,1.112,,,
81.5,1812.0,14.4,1.131,,,
,,,,,,
,,,,,,
83.0,1877.0,15.0,1.145,,,
83.5,1899.0,15.2,1.157,,,
84.0,1921.0,15.4,1.172,,,
84.5,1944.0,15.5,1.187,,,
85.0,1967.0,15.7,1.202,,,
85.5,1991.0,15.9,1.217,,,
86.0,2015.0,16.1,1.236,,,
86.5,2038.0,16.4,1.248,,,
87.0,2059.0,16.5,1.245,,,
87.5,2083.0,16.8,1.264,,,
88.0,2107.0,17.1,1.271,,,
88.5,2132.0,17.3,1.294,,,
89.0,2156.0,17.5,1.294,,,
89.5,2182.0,17.6,1.32,,,
90.0,2208.0,17.9,1.331,,,
90.5,2232.0,18.1,1.34,,,
91.0,2258.0,18.3,1.355,,,
91.5,2283.0,18.5,1.367,,,
92.0,2310.0,18.8,1.382,,,
92.5,2335.0,19.0,1.389,,,
93.0,2362.0,19.2,1.401,,,
93.5,2388.0,19.4,1.408,,,
94.0,2414.0,19.7,1.42,,,
94.5,2444.0,20.0,1.454,,,
95.0,2471.0,20.2,1.465,,,
95.5,2497.0,20.4,1.472,,,
96.0,2524.0,20.6,1.48,,,
,,,,,,
97.0,2583.0,21.1,1.501,,,
97.5,2613.0,21.4,1.516,,,
98.0,2642.0,21.6,1.527,,,
98.5,2672.0,21.9,1.55,,,
,,,,,,
99.5,2731.0,22.4,1.563,,,
,,,,,,
,,,,,,
101.0,2820.0,23.1,1.581,,,
101.5,2852.0,23.4,1.6,,,
102.0,2883.0,23.6,1.622,,,
102.5,2913.0,23.9,1.634,,,
103.0,2948.0,24.2,1.667,,,
103.5,2979.0,24.4,1.686,,,
104.0,3011.0,24.7,1.694,,,
104.5,3041.0,25.0,1.705,,,
105.0,3075.0,25.2,1.735,,,
105.5,3107.0,25.5,1.754,,,
106.0,3141.0,25.7,1.771,,,
,,,,,,
107.0,3207.0,26.3,1.783,,,
107.5,3241.0,26.5,1.802,,,
108.0,3275.0,26.8,1.817,,,
108.5,3309.0,27.1,1.834,,,
109.0,3344.0,27.4,1.854,,,
109.5,3378.0,27.6,1.861,,,
110.0,3412.0,27.9,1.873,,,
110.5,3449.0,28.1,1.899,,,
111.0,3484.0,28.5,1.899,,,
111.5,3521.0,28.7,1.922,,,
112.0,3555.0,29.0,1.929,,,
112.5,3592.0,29.2,1.956,,,
113.0,3628.0,29.5,1.963,,,
113.5,3665.0,29.8,1.982,,,
114.0,3703.0,30.1,1.997,,,
114.5,3740.0,30.4,2.012,,,
115.0,3777.0,30.7,2.024,,,
115.5,3816.0,31.0,2.043,,,
116.0,3852.0,31.3,2.05,,,
116.5,3890.0,31.6,2.061,,,
117.0,3929.0,31.9,2.08,,,
117.5,3971.0,32.3,2.11,,,
118.0,4007.0,32.5,2.107,,,
118.5,4048.0,32.9,2.129,,,
119.0,4084.0,33.1,2.126,,,
,,,,,,
120.0,4165.0,33.7,2.15,,,
120.5,4208.0,34.0,2.173,,,
121.0,4249.0,34.5,2.192,,,
121.5,4289.0,34.7,2.203,,,
122.0,4331.0,35.1,2.218,,,
122.5,4372.0,35.3,2.233,,,
123.0,4413.0,35.6,2.248,,,
123.5,4458.0,36.0,2.271,,,
124.0,4499.0,36.3,2.29,,,
124.5,4542.0,36.6,2.309,,,
125.0,4585.0,36.9,2.324,,,
125.5,4621.0,37.2,2.301,,,
126.0,4665.0,37.6,2.331,,,
126.5,4709.0,37.9,2.343,,,
127.0,4753.0,38.3,2.373,,,
127.5,4795.0,38.6,2.379,,,
128.0,4841.0,39.0,2.39,,,
128.5,4883.0,39.3,2.394,,,
,,,,,,
129.5,4973.0,40.0,2.413,,,
130.0,5021.0,40.3,2.435,,,
130.5,5063.0,40.7,2.439,,,
131.0,5111.0,41.1,2.465,,,
131.5,5154.0,41.3,2.458,,,
132.0,5202.0,41.8,2.484,,,
132.5,5249.0,42.0,2.499,,,
133.0,5295.0,42.4,2.511,,,
133.5,5341.0,42.7,2.548,,,
134.0,5387.0,43.1,2.556,,,
134.5,5435.0,43.5,2.571,,,
135.0,5481.0,43.8,2.579,,,
135.5,5529.0,44.2,2.601,,,
136.0,5574.0,44.6,2.598,,,
136.5,5624.0,45.0,2.628,,,
137.0,5674.0,45.4,2.647,,,
137.5,5728.0,45.8,2.669,,,
138.0,5773.0,46.2,2.681,,,
138.5,5826.0,46.6,2.699,,,
139.0,5873.0,47.0,2.715,,,
139.5,5927.0,47.4,2.737,,,
140.0,5979.0,47.8,2.756,,,
140.5,6030.0,48.2,2.775,,,
141.0,6079.0,48.6,2.786,,,
141.5,6131.0,49.0,2.809,,,
142.0,6187.0,49.4,2.839,,,
142.5,6238.0,49.8,2.858,,,
143.0,6291.0,50.2,2.877,,,
143.5,6347.0,50.7,2.918,,,
144.0,6401.0,51.1,2.934,,,
144.5,6455.0,51.5,2.949,,,
145.0,6512.0,52.0,2.96,,,
145.5,6572.0,52.4,3.017,,,
146.0,6625.0,52.8,3.017,,,
146.5,6687.0,53.3,3.073,,,
147.0,6739.0,53.7,3.066,,,
147.5,6801.0,54.1,3.103,,,
148.0,6859.0,54.6,3.13,,,
148.5,6923.0,55.1,3.186,,,
149.0,6982.0,55.5,3.213,,,
149.5,7040.0,56.0,3.22,,,
150.0,7100.0,56.5,3.254,,,
150.5,7153.0,56.9,3.254,,,
151.0,7205.0,57.4,3.239,,,
151.5,7257.0,57.8,3.232,,,
152.0,7307.0,58.3,3.217,,,
152.5,7358.0,58.7,3.194,,,
153.0,7410.0,59.2,3.164,,,
153.5,7457.0,59.7,3.141,,,
154.0,7507.0,60.1,3.096,,,
154.5,7557.0,60.6,3.088,,,
155.0,7609.0,61.0,3.051,,,
155.5,7662.0,61.5,3.032,,,
156.0,7716.0,62.0,2.994,,,
156.5,7768.0,62.5,2.967,,,
157.0,7820.0,62.9,2.945,,,
157.5,7871.0,63.4,2.911,,,
158.0,7907.0,63.9,2.847,,,
158.5,7918.0,64.4,2.692,,,
159.0,7914.0,64.8,2.48,,,
159.5,7908.0,65.3,2.269,,,
160.0,7901.0,65.7,2.05,,,
160.5,7894.0,66.2,1.827,,,
161.0,7885.0,66.6,1.616,,,
161.5,7870.0,67.1,1.37,,,
162.0,7861.0,67.6,1.148,,,
162.5,7853.0,68.1,0.921,,,
163.0,7846.0,68.5,0.695,,,
163.5,7839.0,69.0,0.464,,,
164.0,7832.0,69.4,0.242,,,
164.5,7824.0,69.9,0.015,,,
165.0,7818.0,70.3,-0.2,,,
165.5,7810.0,70.8,-0.366,,,
166.0,7804.0,71.2,-0.43,,,
166.5,7797.0,71.7,-0.442,,,
167.0,7790.0,72.1,-0.446,,,
167.5,7783.0,72.5,-0.446,,,
168.0,7777.0,72.9,-0.442,,,
168.5,7770.0,73.4,-0.434,,,
169.0,7764.0,73.7,-0.4,,,
169.5,7755.0,74.2,-0.4,,,
170.0,7747.0,74.7,-0.4,,,
170.5,7740.0,75.1,-0.4,,,
171.0,7733.0,75.5,-0.4,,,
171.5,7727.0,75.9,-0.396,,,
172.0,7720.0,76.4,-0.393,,,
172.5,7714.0,76.7,-0.393,,,
173.0,7707.0,77.2,-0.389,,,
,,,,,,
174.0,7694.0,78.0,-0.391,7845.0,78.1,
174.5,7686.0,78.5,-0.395,7853.0,78.6,
175.0,7681.0,78.8,-0.387,7859.0,78.9,
175.5,7673.0,79.3,-0.391,7866.0,79.4,
176.0,7668.0,79.6,-0.387,7873.0,79.8,
176.5,7661.0,80.1,-0.387,7880.0,80.2,
177.0,7653.0,80.5,-0.395,7888.0,80.7,
177.5,7648.0,80.9,-0.379,7895.0,81.1,
178.0,7643.0,81.2,-0.368,7902.0,81.4,
178.5,7636.0,81.6,-0.368,7909.0,81.9,
179.0,7630.0,82.0,-0.364,7917.0,82.3,
179.5,7624.0,82.4,-0.364,7924.0,82.7,
180.0,7617.0,82.8,-0.364,7932.0,83.1,
180.5,7611.0,83.2,-0.364,7939.0,83.5,
181.0,7605.0,83.6,-0.361,7947.0,83.9,0.385
181.5,7599.0,83.9,-0.359,7954.0,84.3,0.412
182.0,7593.0,84.3,-0.351,7962.0,84.7,0.412
182.5,7587.0,84.7,-0.355,7970.0,85.1,0.419
183.0,7581.0,85.0,-0.347,7978.0,85.5,0.423
183.5,7576.0,85.4,-0.347,7985.0,85.8,0.423
184.0,7570.0,85.7,-0.344,7992.0,86.2,0.423
184.5,7564.0,86.1,-0.336,,,
185.0,7559.0,86.4,-0.336,,,
185.5,7552.0,86.8,-0.344,8016.0,87.4,0.423
186.0,7546.0,87.2,-0.34,8024.0,87.8,0.427
186.5,7541.0,87.5,-0.336,8033.0,88.2,0.434
187.0,7535.0,87.9,-0.336,8040.0,88.5,0.434
187.5,7529.0,88.2,-0.332,8049.0,88.9,0.438
188.0,7523.0,88.6,-0.332,8057.0,89.3,0.442
188.5,7518.0,88.9,-0.328,8065.0,89.7,0.442
189.0,7512.0,89.3,-0.328,8073.0,90.0,0.446
189.5,7506.0,89.6,-0.328,8081.0,90.4,0.446
190.0,7501.0,89.9,-0.325,,,
190.5,7495.0,90.3,-0.325,,,
191.0,7490.0,90.6,-0.325,8107.0,91.6,0.452
191.5,7485.0,90.9,-0.321,8115.0,91.9,0.452
192.0,7479.0,91.3,-0.321,8123.0,92.3,0.452
192.5,7474.0,91.6,-0.321,8131.0,92.6,0.452
193.0,7468.0,91.9,-0.317,8140.0,93.0,0.459
193.5,7463.0,92.2,-0.313,8148.0,93.4,0.463
194.0,7458.0,92.6,-0.313,8157.0,93.7,0.467
194.5,7453.0,92.9,-0.31,8165.0,94.1,0.467
195.0,7447.0,93.2,-0.31,8175.0,94.5,0.471
195.5,7442.0,93.5,-0.306,8183.0,94.8,0.474
196.0,7437.0,93.8,-0.306,8193.0,95.2,0.478
196.5,7432.0,94.2,-0.302,8201.0,95.5,0.478
197.0,7426.0,94.5,-0.302,8210.0,95.9,0.482
197.5,7422.0,94.8,-0.298,8218.0,96.2,0.482
198.0,7417.0,95.2,-0.294,8228.0,96.6,0.49
198.5,7412.0,95.4,-0.294,8236.0,97.0,0.487
199.0,7406.0,95.9,-0.298,8246.0,97.3,0.495
199.5,7402.0,96.0,-0.291,8255.0,97.7,0.498
200.0,7397.0,96.5,-0.291,8266.0,98.0,0.51
200.5,7393.0,96.6,-0.283,8274.0,98.4,0.506
201.0,7387.0,96.9,-0.287,8285.0,98.7,0.517
201.5,7382.0,97.2,-0.287,,,
202.0,7377.0,97.6,-0.287,8305.0,99.4,0.521
202.5,7372.0,97.8,-0.283,8315.0,99.8,0.529
203.0,7367.0,98.1,-0.283,8323.0,100.0,0.521
203.5,7363.0,98.4,-0.279,8334.0,100.0,0.532
204.0,7359.0,98.6,-0.276,8343.0,100.0,0.529
204.5,7354.0,99.0,-0.272,8354.0,101.0,0.54
205.0,7350.0,99.2,-0.272,8363.0,101.0,0.54
205.5,7345.0,99.5,-0.272,8374.0,101.0,0.551
206.0,7341.0,99.7,-0.268,8383.0,102.0,0.547
206.5,7337.0,100.0,-0.261,8392.0,102.0,0.551
207.0,7333.0,100.0,-0.261,8402.0,102.0,0.551
207.5,7327.0,100.0,-0.264,8413.0,103.0,0.559
208.0,7323.0,100.0,-0.264,8423.0,103.0,0.555
208.5,7318.0,101.0,-0.261,8435.0,103.0,0.57
209.0,7314.0,101.0,-0.257,8444.0,104.0,0.563
209.5,7309.0,101.0,-0.257,8455.0,104.0,0.566
210.0,7306.0,101.0,-0.249,8465.0,104.0,0.566
210.5,7302.0,102.0,-0.245,8476.0,105.0,0.578
,,,,8485.0,105.0,0.57
211.5,7293.0,102.0,-0.247,8497.0,105.0,0.581
,,,,,,
212.5,7285.0,103.0,-0.247,,,
213.0,7282.0,103.0,-0.24,8527.0,106.0,0.578
213.5,7277.0,103.0,-0.244,8539.0,107.0,0.589
214.0,7273.0,103.0,-0.24,8548.0,107.0,0.581
214.5,7269.0,104.0,-0.24,8560.0,107.0,0.593
215.0,7265.0,104.0,-0.24,8569.0,108.0,0.593
215.5,7261.0,104.0,-0.24,8581.0,108.0,0.6
216.0,7258.0,104.0,-0.228,8591.0,108.0,0.597
216.5,7254.0,104.0,-0.228,8603.0,108.0,0.604
,,,,8612.0,109.0,0.593
217.5,7247.0,105.0,-0.223,8624.0,109.0,0.604
218.0,7244.0,105.0,-0.219,8634.0,109.0,0.6
218.5,7239.0,105.0,-0.219,8646.0,110.0,0.608
219.0,7236.0,105.0,-0.219,8656.0,110.0,0.604
219.5,7232.0,106.0,-0.219,8668.0,110.0,0.615
220.0,7230.0,106.0,-0.21,8678.0,111.0,0.608
220.5,7226.0,106.0,-0.21,,,
221.0,7221.0,106.0,-0.217,8700.0,111.0,0.612
221.5,7219.0,107.0,-0.206,8712.0,112.0,0.612
222.0,7216.0,107.0,-0.202,8722.0,112.0,0.615
222.5,7212.0,107.0,-0.202,8735.0,112.0,0.619
223.0,7209.0,107.0,-0.198,8746.0,112.0,0.627
223.5,7205.0,107.0,-0.198,8757.0,113.0,0.623
,,,,8769.0,113.0,0.63
224.5,7199.0,108.0,-0.198,8780.0,113.0,0.627
225.0,7196.0,108.0,-0.194,8790.0,114.0,0.63
225.5,7193.0,108.0,-0.193,,,
226.0,7190.0,108.0,-0.193,,,
226.5,7186.0,108.0,-0.189,8824.0,115.0,0.628
227.0,7183.0,109.0,-0.189,8835.0,115.0,0.632
227.5,7181.0,109.0,-0.181,8848.0,115.0,0.636
228.0,7178.0,109.0,-0.185,8859.0,115.0,0.639
228.5,7175.0,109.0,-0.181,8871.0,116.0,0.639
229.0,7173.0,109.0,-0.17,,,
229.5,7169.0,109.0,-0.177,8894.0,116.0,0.645
,,,,,,
230.5,7163.0,110.0,-0.177,8917.0,117.0,0.647
231.0,7160.0,110.0,-0.174,8931.0,117.0,0.654
231.5,7158.0,110.0,-0.17,,,
232.0,7155.0,110.0,-0.166,8954.0,118.0,0.66
232.5,7153.0,110.0,-0.162,8964.0,118.0,0.649
233.0,7150.0,111.0,-0.162,8978.0,118.0,0.66
233.5,7147.0,111.0,-0.162,,,
234.0,7145.0,111.0,-0.159,,,
234.5,7143.0,111.0,-0.151,,,
235.0,7140.0,111.0,-0.151,,,
235.5,7137.0,111.0,-0.155,9037.0,120.0,0.663
236.0,7135.0,111.0,-0.151,,,
,,,,9061.0,120.0,0.663
237.0,7130.0,112.0,-0.149,9075.0,120.0,0.674
237.5,7129.0,112.0,-0.145,,,
238.0,7126.0,112.0,-0.142,,,
238.5,7124.0,112.0,-0.138,,,
,,,,9124.0,121.0,0.683
239.5,7119.0,112.0,-0.136,9137.0,122.0,0.689
240.0,7118.0,112.0,-0.132,9149.0,122.0,0.693
240.5,7115.0,113.0,-0.132,9161.0,122.0,0.689
241.0,7114.0,113.0,-0.128,9173.0,122.0,0.693
,,,,9186.0,123.0,0.697
242.0,7109.0,113.0,-0.126,,,
242.5,7108.0,113.0,-0.119,,,
243.0,7106.0,113.0,-0.119,,,
243.5,7104.0,113.0,-0.119,9236.0,124.0,0.701
244.0,7102.0,113.0,-0.115,,,
244.5,7100.0,113.0,-0.111,9261.0,124.0,0.704
245.0,7093.0,113.0,-0.13,9275.0,125.0,0.704
245.5,7097.0,114.0,-0.106,,,
246.0,7095.0,114.0,-0.109,9301.0,125.0,0.71
246.5,7094.0,114.0,-0.102,9314.0,125.0,0.721
,,,,9327.0,126.0,0.718
,,,,9338.0,126.0,0.715
,,,,9352.0,126.0,0.722
,,,,9366.0,126.0,0.722
249.0,7086.0,114.0,-0.1,9378.0,126.0,0.721
249.5,7085.0,114.0,-0.095,9391.0,127.0,0.721
250.0,7084.0,114.0,-0.095,9404.0,127.0,0.725
250.5,7082.0,114.0,-0.091,9418.0,127.0,0.732
251.0,7081.0,114.0,-0.091,9431.0,127.0,0.736
,,,,9444.0,128.0,0.736
252.0,7079.0,115.0,-0.085,9456.0,128.0,0.734
252.5,7077.0,115.0,-0.089,9470.0,128.0,0.74
253.0,7077.0,115.0,-0.082,9484.0,128.0,0.74
253.5,7075.0,115.0,-0.082,9497.0,129.0,0.74
254.0,7074.0,115.0,-0.078,9511.0,129.0,0.744
,,,,9524.0,129.0,0.744
255.0,7073.0,115.0,-0.072,9537.0,129.0,0.751
255.5,7072.0,115.0,-0.049,9550.0,130.0,0.748
,,,,9564.0,130.0,0.748
256.5,7070.0,115.0,-0.068,9577.0,130.0,0.751
257.0,7069.0,115.0,-0.065,,,
257.5,7068.0,115.0,-0.065,9604.0,130.0,0.753
258.0,7068.0,115.0,-0.059,9617.0,131.0,0.753
258.5,7067.0,115.0,-0.059,9632.0,131.0,0.757
259.0,7066.0,115.0,-0.059,9645.0,131.0,0.757
259.5,7066.0,115.0,-0.051,,,
260.0,7065.0,115.0,-0.051,9672.0,132.0,0.759
260.5,7065.0,115.0,-0.047,9687.0,132.0,0.77
261.0,7064.0,115.0,-0.043,9701.0,132.0,0.77
261.5,7063.0,115.0,-0.047,9714.0,132.0,0.766
262.0,7063.0,116.0,-0.04,9728.0,132.0,0.77
262.5,7063.0,116.0,-0.036,9742.0,133.0,0.77
263.0,7062.0,116.0,-0.038,9756.0,133.0,0.774
263.5,7062.0,116.0,-0.034,9769.0,133.0,0.774
264.0,7062.0,116.0,-0.03,9783.0,133.0,0.778
264.5,7061.0,116.0,-0.03,9798.0,134.0,0.782
,,,,9811.0,134.0,0.782
,,,,9824.0,134.0,0.78
266.0,7061.0,116.0,-0.026,9837.0,134.0,0.78
266.5,7061.0,116.0,-0.026,9852.0,134.0,0.78
267.0,7061.0,116.0,-0.023,9864.0,134.0,0.776
267.5,7061.0,116.0,-0.019,,,
268.0,7061.0,116.0,-0.019,9894.0,135.0,0.782
268.5,7061.0,116.0,-0.015,,,
269.0,7061.0,116.0,-0.015,9923.0,135.0,0.78
269.5,7061.0,116.0,-0.011,9938.0,136.0,0.783
270.0,7061.0,116.0,-0.008,9952.0,136.0,0.787
