t,v1,h1,a1,v2,h2,a2
0.5,0.0,-0.0,,,,
1.0,0.0,-0.0,,,,
1.5,0.0,-0.0,,,,
2.0,0.0,-0.0,,,,
2.5,0.0,-0.0,,,,
3.0,2.0,-0.0,,,,
3.5,1.0,-0.0,,,,
4.0,1.0,-0.0,,,,
,,,,,,
,,,,,,
5.5,17.0,-0.0,,,,
6.0,25.0,-0.0,,,,
6.5,31.0,0.0,,,,
7.0,37.0,0.0,,,,
7.5,43.0,0.0,,,,
8.0,50.0,0.0,,,,
8.5,56.0,0.0,0.171,,,
9.0,64.0,0.0,0.201,,,
9.5,70.0,0.0,0.224,,,
10.0,78.0,0.0,0.254,,,
,,,,,,
11.0,2.0,0.0,0.111,,,
11.5,99.0,0.0,0.477,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
16.0,167.0,0.2,0.498,,,
16.5,174.0,0.2,0.528,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
21.0,247.0,0.5,0.559,,,
,,,,,,
,,,,,,
22.5,274.0,0.6,0.573,,,
23.0,282.0,0.6,0.573,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
29.0,393.0,1.2,0.585,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
32.5,463.0,1.6,0.6,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
36.0,538.0,2.1,0.618,,,
,,,,,,
37.0,557.0,2.2,0.627,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
40.5,639.0,2.8,0.649,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
44.0,725.0,3.5,0.665,,,
,,,,,,
45.0,751.0,3.7,0.691,,,
45.5,764.0,3.8,0.71,,,
46.0,777.0,3.9,0.903,,,
46.5,791.0,4.0,0.589,,,
47.0,804.0,4.1,0.61,,,
47.5,816.0,4.2,0.629,,,
48.0,830.0,4.3,0.651,,,
48.5,843.0,4.4,0.666,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
52.0,943.0,5.2,0.69,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
55.0,1020.0,6.0,0.703,,,
55.5,1032.0,6.1,0.711,,,
,,,,,,
,,,,,,
57.0,1063.0,6.5,0.71,,,
,,,,,,
58.0,1082.0,6.8,0.71,,,
,,,,,,
59.0,1100.0,7.1,0.699,,,
59.5,1108.0,7.2,0.683,,,
,,,,,,
60.5,1126.0,7.5,0.668,,,
61.0,1134.0,7.6,0.649,,,
,,,,,,
62.0,1154.0,7.8,0.638,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
64.5,1228.0,8.6,0.641,,,
,,,,,,
,,,,,,
,,,,,,
66.5,1296.0,9.3,0.656,,,
67.0,1313.0,9.4,0.675,,,
67.5,1328.0,9.5,0.679,,,
,,,,,,
68.5,1367.0,9.8,0.703,,,
,,,,,,
69.5,1400.0,10.1,0.712,,,
,,,,,,
70.5,1439.0,10.4,0.737,,,
71.0,1457.0,10.6,0.759,,,
71.5,1474.0,10.8,0.785,,,
72.0,1493.0,11.0,0.82,,,
72.5,1512.0,11.1,0.858,,,
73.0,1531.0,11.3,0.9,,,
73.5,1550.0,11.5,0.937,,,
74.0,1569.0,11.7,0.979,,,
74.5,1589.0,11.9,1.017,,,
75.0,1607.0,12.0,1.029,,,
75.5,1627.0,12.2,1.04,,,
76.0,1647.0,12.4,1.051,,,
76.5,1668.0,12.6,1.074,,,
77.0,1687.0,12.8,1.072,,,
77.5,1708.0,13.0,1.089,,,
78.0,1727.0,13.1,1.087,,,
78.5,1747.0,13.3,1.095,,,
79.0,1768.0,13.5,1.11,,,
79.5,1789.0,13.7,1.118,,,
80.0,1810.0,13.9,1.125,,,
80.5,1832.0,14.1,1.136,,,
81.0,1855.0,14.3,1.152,,,
81.5,1875.0,14.5,1.155,,,
82.0,1898.0,14.7,1.167,,,
,,,,,,
83.0,1942.0,15.1,1.182,,,
,,,,,,
84.0,1990.0,15.6,1.197,,,
84.5,2009.0,15.8,1.193,,,
85.0,2035.0,16.0,1.212,,,
85.5,2055.0,16.2,1.216,,,
86.0,2081.0,16.4,1.235,,,
86.5,2105.0,16.5,1.253,,,
,,,,,,
,,,,,,
88.0,2179.0,17.3,1.271,,,
88.5,2204.0,17.6,1.286,,,
89.0,2229.0,17.8,1.301,,,
89.5,2254.0,18.0,1.316,,,
90.0,2281.0,18.2,1.335,,,
90.5,2306.0,18.4,1.343,,,
91.0,2332.0,18.7,1.365,,,
,,,,,,
92.0,2385.0,19.1,1.379,,,
92.5,2411.0,19.3,1.394,,,
93.0,2438.0,19.5,1.405,,,
93.5,2465.0,19.7,1.435,,,
94.0,2492.0,20.0,1.439,,,
94.5,2518.0,20.2,1.462,,,
95.0,2547.0,20.4,1.473,,,
,,,,,,
96.0,2605.0,21.0,1.492,,,
96.5,2635.0,21.3,1.512,,,
97.0,2664.0,21.5,1.527,,,
97.5,2693.0,21.8,1.542,,,
98.0,2722.0,22.0,1.557,,,
98.5,2747.0,22.2,1.55,,,
99.0,2776.0,22.4,1.565,,,
99.5,2805.0,22.7,1.576,,,
100.0,2838.0,23.0,1.601,,,
100.5,2866.0,23.2,1.608,,,
101.0,2899.0,23.5,1.631,,,
101.5,2927.0,23.7,1.635,,,
102.0,2961.0,24.1,1.661,,,
102.5,2993.0,24.3,1.684,,,
103.0,3023.0,24.6,1.688,,,
103.5,3055.0,24.8,1.699,,,
104.0,3087.0,25.1,1.706,,,
104.5,3117.0,25.4,1.71,,,
105.0,3147.0,25.5,1.714,,,
105.5,3180.0,25.8,1.729,,,
106.0,3212.0,26.1,1.756,,,
106.5,3244.0,26.3,1.767,,,
107.0,3278.0,26.6,1.786,,,
107.5,3311.0,26.9,1.786,,,
108.0,3344.0,27.2,1.805,,,
108.5,3379.0,27.5,1.812,,,
,,,,,,
109.5,3447.0,28.0,1.835,,,
110.0,3480.0,28.3,1.831,,,
110.5,3517.0,28.6,1.85,,,
111.0,3550.0,28.9,1.861,,,
111.5,3586.0,29.2,1.876,,,
112.0,3625.0,29.5,1.903,,,
112.5,3659.0,29.8,1.918,,,
113.0,3696.0,30.0,1.944,,,
113.5,3732.0,30.3,1.956,,,
114.0,3772.0,30.8,1.986,,,
114.5,3810.0,31.1,2.009,,,
115.0,3847.0,31.4,2.02,,,
115.5,3884.0,31.6,2.035,,,
116.0,3921.0,31.9,2.05,,,
116.5,3961.0,32.2,2.069,,,
117.0,3999.0,32.5,2.084,,,
117.5,4037.0,32.9,2.103,,,
118.0,4076.0,33.2,2.11,,,
118.5,4115.0,33.5,2.133,,,
119.0,4155.0,33.8,2.148,,,
119.5,4195.0,34.3,2.152,,,
120.0,4235.0,34.5,2.175,,,
120.5,4275.0,34.8,2.186,,,
121.0,4317.0,35.2,2.209,,,
121.5,4358.0,35.5,2.212,,,
122.0,4401.0,35.8,2.231,,,
122.5,4439.0,36.2,2.235,,,
123.0,4484.0,36.5,2.265,,,
123.5,4527.0,36.8,2.288,,,
124.0,4570.0,37.2,2.299,,,
124.5,4612.0,37.5,2.314,,,
125.0,4649.0,37.8,2.311,,,
125.5,4695.0,38.2,2.337,,,
126.0,4737.0,38.5,2.348,,,
126.5,4783.0,38.9,2.371,,,
127.0,4825.0,39.3,2.379,,,
127.5,4869.0,39.6,2.394,,,
128.0,4913.0,40.0,2.409,,,
128.5,4962.0,40.4,2.435,,,
129.0,5006.0,40.8,2.446,,,
129.5,5050.0,41.1,2.45,,,
130.0,5098.0,41.5,2.488,,,
130.5,5143.0,41.9,2.488,,,
131.0,5190.0,42.3,2.503,,,
131.5,5239.0,42.7,2.526,,,
132.0,5285.0,43.1,2.541,,,
132.5,5334.0,43.5,2.586,,,
133.0,5379.0,43.9,2.582,,,
133.5,5428.0,44.3,2.609,,,
134.0,5474.0,44.6,2.609,,,
134.5,5525.0,45.1,2.643,,,
135.0,5573.0,45.5,2.658,,,
135.5,5622.0,45.9,2.677,,,
136.0,5671.0,46.3,2.677,,,
136.5,5721.0,46.7,2.699,,,
137.0,5772.0,47.1,2.726,,,
137.5,5827.0,47.6,2.752,,,
138.0,5871.0,48.0,2.749,,,
138.5,5925.0,48.4,2.775,,,
139.0,5972.0,48.8,2.767,,,
139.5,6028.0,49.3,2.805,,,
140.0,6077.0,49.7,2.805,,,
140.5,6133.0,50.1,2.847,,,
141.0,6187.0,50.6,2.866,,,
141.5,6239.0,51.0,2.888,,,
142.0,6287.0,51.4,2.877,,,
142.5,6346.0,51.9,2.918,,,
143.0,6403.0,52.4,2.949,,,
143.5,6460.0,52.9,2.979,,,
144.0,6516.0,53.3,3.001,,,
144.5,6572.0,53.8,3.02,,,
145.0,6631.0,54.3,3.035,,,
145.5,6688.0,54.8,3.085,,,
146.0,6746.0,55.2,3.1,,,
146.5,6801.0,55.7,3.13,,,
147.0,6860.0,56.2,3.141,,,
147.5,6917.0,56.6,3.171,,,
148.0,6976.0,57.1,3.183,,,
148.5,7032.0,57.6,3.19,,,
149.0,7085.0,58.1,3.194,,,
149.5,7139.0,58.6,3.217,,,
150.0,7189.0,59.1,3.183,,,
150.5,7242.0,59.6,3.168,,,
151.0,7288.0,60.1,3.126,,,
151.5,7340.0,60.6,3.111,,,
152.0,7388.0,61.1,3.081,,,
152.5,7441.0,61.6,3.058,,,
,,,,,,
153.5,7541.0,62.7,3.032,,,
154.0,7595.0,63.2,3.017,,,
154.5,7642.0,63.7,2.986,,,
155.0,7694.0,64.2,2.96,,,
155.5,7744.0,64.7,2.934,,,
,,,,,,
156.5,7843.0,65.8,2.898,,,
157.0,7863.0,66.4,2.762,,,
157.5,7862.0,66.9,2.558,,,
158.0,7856.0,67.4,2.331,,,
158.5,7848.0,67.9,2.112,,,
159.0,7840.0,68.4,1.882,,,
159.5,7831.0,68.9,1.674,,,
160.0,7815.0,69.5,1.418,,,
160.5,7805.0,69.9,1.199,,,
161.0,7796.0,70.5,0.965,,,
161.5,7788.0,70.9,0.746,,,
162.0,7780.0,71.5,0.512,,,
162.5,7773.0,71.9,0.308,,,
163.0,7765.0,72.4,0.081,,,
163.5,7757.0,72.9,-0.138,,,
164.0,7749.0,73.4,-0.355,,,
164.5,7742.0,73.9,-0.457,,,
165.0,7734.0,74.4,-0.483,,,
165.5,7726.0,74.9,-0.491,,,
166.0,7718.0,75.4,-0.491,,,
166.5,7711.0,75.8,-0.487,,,
167.0,7703.0,76.3,-0.483,,,
167.5,7696.0,76.8,-0.449,,,
168.0,7687.0,77.3,-0.446,,,
168.5,7679.0,77.7,-0.442,,,
169.0,7671.0,78.2,-0.442,,,
169.5,7663.0,78.7,-0.442,,,
170.0,7656.0,79.2,-0.442,,,
170.5,7649.0,79.6,-0.438,,,
171.0,7642.0,80.0,-0.434,,,
171.5,7635.0,80.4,-0.43,,,
172.0,7628.0,80.9,-0.43,,,
172.5,7619.0,81.4,-0.434,,,
173.0,7613.0,81.8,-0.427,,,
173.5,7605.0,82.3,-0.427,,,
174.0,7598.0,82.8,-0.427,7782.0,82.9,
174.5,7591.0,83.2,-0.423,7788.0,83.4,
175.0,7582.0,83.7,-0.43,7794.0,83.9,
175.5,7575.0,84.1,-0.423,7800.0,84.3,
176.0,7568.0,84.6,-0.419,7807.0,84.8,
176.5,7561.0,85.0,-0.415,7813.0,85.3,
177.0,7554.0,85.5,-0.412,7820.0,85.7,
177.5,7547.0,85.9,-0.412,7826.0,86.2,
178.0,7540.0,86.3,-0.412,7833.0,86.6,
178.5,7533.0,86.8,-0.412,7839.0,87.1,
179.0,7526.0,87.2,-0.412,7846.0,87.5,
179.5,7519.0,87.6,-0.412,7853.0,88.0,
180.0,7512.0,88.0,-0.404,7859.0,88.4,
180.5,7505.0,88.5,-0.408,7866.0,88.9,
181.0,7499.0,88.9,-0.4,7873.0,89.3,0.344
181.5,7492.0,89.3,-0.4,7880.0,89.7,0.37
182.0,7485.0,89.7,-0.4,7887.0,90.2,0.374
182.5,7479.0,90.1,-0.389,7894.0,90.6,0.378
183.0,7472.0,90.5,-0.389,7902.0,91.0,0.385
183.5,7465.0,90.9,-0.389,7910.0,91.5,0.389
184.0,7459.0,91.3,-0.385,7917.0,91.9,0.393
184.5,7452.0,91.7,-0.385,7924.0,92.4,0.393
185.0,7445.0,92.1,-0.385,7932.0,92.8,0.4
185.5,7439.0,92.5,-0.381,7940.0,93.2,0.404
186.0,7433.0,92.9,-0.378,7947.0,93.6,0.408
186.5,7425.0,93.3,-0.381,7955.0,94.1,0.412
187.0,7419.0,93.7,-0.378,7963.0,94.5,0.415
187.5,7413.0,94.1,-0.374,7970.0,95.0,0.419
188.0,7406.0,94.5,-0.374,7978.0,95.4,0.423
188.5,7400.0,94.8,-0.374,7986.0,95.8,0.427
189.0,7394.0,95.2,-0.37,7994.0,96.2,0.43
189.5,7387.0,95.6,-0.37,8003.0,96.7,0.438
190.0,7381.0,96.0,-0.37,8010.0,97.1,0.438
190.5,7374.0,96.4,-0.37,,,
191.0,7368.0,96.8,-0.366,,,
191.5,7362.0,97.1,-0.366,8034.0,98.3,0.438
192.0,7356.0,97.5,-0.362,,,
192.5,7350.0,97.9,-0.359,,,
193.0,7343.0,98.3,-0.362,,,
193.5,7338.0,98.6,-0.359,8067.0,100.0,0.439
194.0,7332.0,99.0,-0.351,8075.0,100.0,0.443
194.5,7325.0,99.3,-0.355,,,
195.0,7319.0,99.7,-0.355,,,
195.5,7313.0,100.0,-0.351,,,
196.0,7307.0,100.0,-0.351,,,
196.5,7302.0,100.0,-0.347,8117.0,102.0,0.448
197.0,7296.0,101.0,-0.344,8126.0,102.0,0.452
197.5,7290.0,101.0,-0.344,8134.0,103.0,0.452
198.0,7284.0,101.0,-0.34,8143.0,103.0,0.459
198.5,7279.0,102.0,-0.336,8152.0,104.0,0.463
199.0,7272.0,102.0,-0.34,8160.0,104.0,0.463
199.5,7267.0,102.0,-0.336,8169.0,104.0,0.471
200.0,7261.0,103.0,-0.336,8178.0,105.0,0.474
200.5,7256.0,103.0,-0.328,,,
201.0,7249.0,103.0,-0.336,8195.0,106.0,0.476
201.5,7244.0,104.0,-0.332,8204.0,106.0,0.48
202.0,7238.0,104.0,-0.328,8213.0,106.0,0.48
202.5,7233.0,104.0,-0.325,8222.0,107.0,0.488
203.0,7228.0,105.0,-0.321,8230.0,107.0,0.488
203.5,7222.0,105.0,-0.321,8239.0,108.0,0.49
204.0,7217.0,105.0,-0.321,8248.0,108.0,0.494
204.5,7212.0,106.0,-0.317,8257.0,108.0,0.496
205.0,7206.0,106.0,-0.317,8266.0,109.0,0.496
,,,,8275.0,109.0,0.5
206.0,7196.0,107.0,-0.313,8284.0,110.0,0.5
206.5,7191.0,107.0,-0.313,8293.0,110.0,0.5
207.0,7186.0,107.0,-0.306,8302.0,110.0,0.504
207.5,7181.0,107.0,-0.306,8311.0,111.0,0.504
,,,,8321.0,111.0,0.508
208.5,7171.0,108.0,-0.302,8330.0,111.0,0.51
209.0,7166.0,108.0,-0.302,8339.0,112.0,0.51
,,,,8348.0,112.0,0.51
210.0,7156.0,109.0,-0.294,8357.0,113.0,0.51
210.5,7151.0,109.0,-0.294,8367.0,113.0,0.517
211.0,7146.0,109.0,-0.291,8376.0,113.0,0.517
,,,,8386.0,114.0,0.521
212.0,7136.0,110.0,-0.291,8395.0,114.0,0.521
,,,,8406.0,115.0,0.529
213.0,7127.0,111.0,-0.289,8414.0,115.0,0.525
213.5,7122.0,111.0,-0.285,8425.0,115.0,0.532
,,,,8434.0,116.0,0.532
214.5,7112.0,112.0,-0.285,8444.0,116.0,0.536
215.0,7107.0,112.0,-0.285,8454.0,116.0,0.54
215.5,7103.0,112.0,-0.277,8464.0,117.0,0.54
216.0,7098.0,112.0,-0.277,8474.0,117.0,0.544
,,,,8483.0,117.0,0.544
217.0,7089.0,113.0,-0.276,,,
217.5,7085.0,113.0,-0.272,,,
218.0,7080.0,113.0,-0.272,,,
,,,,,,
219.0,7072.0,114.0,-0.268,8533.0,119.0,0.547
,,,,8543.0,120.0,0.551
,,,,8554.0,120.0,0.555
220.5,7059.0,115.0,-0.266,,,
221.0,7055.0,115.0,-0.262,8574.0,121.0,0.559
,,,,,,
222.0,7046.0,115.0,-0.26,8594.0,121.0,0.559
,,,,8605.0,122.0,0.566
,,,,8615.0,122.0,0.563
223.5,7034.0,116.0,-0.256,8625.0,123.0,0.57
224.0,7030.0,116.0,-0.252,8636.0,123.0,0.57
,,,,8646.0,123.0,0.574
,,,,8657.0,124.0,0.578
225.5,7018.0,117.0,-0.25,8667.0,124.0,0.578
226.0,7014.0,117.0,-0.247,8678.0,124.0,0.581
226.5,7010.0,117.0,-0.243,,,
,,,,,,
,,,,8709.0,125.0,0.583
228.0,6999.0,118.0,-0.238,,,
228.5,6995.0,118.0,-0.238,8731.0,126.0,0.59
229.0,6992.0,118.0,-0.23,8741.0,126.0,0.59
,,,,8752.0,127.0,0.594
230.0,6985.0,119.0,-0.227,8763.0,127.0,0.594
230.5,6981.0,119.0,-0.227,8774.0,127.0,0.598
231.0,6978.0,119.0,-0.219,8785.0,128.0,0.602
231.5,6974.0,119.0,-0.219,8795.0,128.0,0.598
,,,,8807.0,128.0,0.605
232.5,6967.0,120.0,-0.216,8817.0,129.0,0.605
233.0,6964.0,120.0,-0.212,8829.0,129.0,0.609
233.5,6961.0,120.0,-0.206,8839.0,129.0,0.609
234.0,6958.0,120.0,-0.203,,,
,,,,8861.0,130.0,0.609
235.0,6951.0,121.0,-0.201,8872.0,130.0,0.613
235.5,6948.0,121.0,-0.197,,,
236.0,6945.0,121.0,-0.193,,,
236.5,6942.0,121.0,-0.189,,,
237.0,6939.0,121.0,-0.187,8917.0,132.0,0.614
,,,,8927.0,132.0,0.613
238.0,6933.0,122.0,-0.183,8939.0,132.0,0.616
238.5,6930.0,122.0,-0.183,,,
239.0,6927.0,122.0,-0.181,,,
239.5,6924.0,122.0,-0.177,8973.0,133.0,0.621
240.0,6922.0,122.0,-0.174,,,
,,,,8996.0,134.0,0.623
241.0,6916.0,123.0,-0.17,,,
241.5,6913.0,123.0,-0.168,,,
242.0,6910.0,123.0,-0.168,9031.0,135.0,0.626
242.5,6908.0,123.0,-0.164,9042.0,135.0,0.626
243.0,6905.0,123.0,-0.164,9055.0,136.0,0.633
,,,,9066.0,136.0,0.637
244.0,6900.0,124.0,-0.16,9078.0,136.0,0.637
244.5,6897.0,124.0,-0.16,,,
245.0,6895.0,124.0,-0.157,9102.0,137.0,0.645
245.5,6892.0,124.0,-0.157,9113.0,137.0,0.641
246.0,6890.0,124.0,-0.153,9126.0,137.0,0.652
246.5,6887.0,124.0,-0.153,9138.0,138.0,0.656
,,,,9150.0,138.0,0.66
247.5,6883.0,125.0,-0.149,9162.0,138.0,0.663
248.0,6880.0,125.0,-0.149,9173.0,139.0,0.666
248.5,6879.0,125.0,-0.142,9185.0,139.0,0.666
249.0,6876.0,125.0,-0.145,9197.0,139.0,0.669
249.5,6874.0,125.0,-0.142,9209.0,140.0,0.671
250.0,6873.0,125.0,-0.134,9221.0,140.0,0.672
250.5,6871.0,125.0,-0.13,9234.0,140.0,0.68
251.0,6868.0,125.0,-0.134,9246.0,140.0,0.676
,,,,,,
252.0,6864.0,126.0,-0.13,9270.0,141.0,0.68
252.5,6862.0,126.0,-0.128,9283.0,141.0,0.683
253.0,6860.0,126.0,-0.125,,,
253.5,6858.0,126.0,-0.125,9308.0,142.0,0.685
254.0,6857.0,126.0,-0.117,9320.0,142.0,0.689
254.5,6855.0,126.0,-0.117,9332.0,143.0,0.685
255.0,6854.0,126.0,-0.109,9345.0,143.0,0.689
255.5,6852.0,126.0,-0.109,9357.0,143.0,0.689
256.0,6850.0,126.0,-0.106,9369.0,143.0,0.689
,,,,9381.0,144.0,0.693
257.0,6847.0,127.0,-0.108,9394.0,144.0,0.697
257.5,6845.0,127.0,-0.104,9407.0,144.0,0.7
258.0,6844.0,127.0,-0.1,9419.0,145.0,0.7
258.5,6843.0,127.0,-0.1,9432.0,145.0,0.704
259.0,6842.0,127.0,-0.096,9445.0,145.0,0.704
259.5,6840.0,127.0,-0.092,9457.0,146.0,0.704
260.0,6839.0,127.0,-0.089,9470.0,146.0,0.708
260.5,6837.0,127.0,-0.089,9483.0,146.0,0.708
261.0,6836.0,127.0,-0.085,9495.0,146.0,0.706
261.5,6835.0,127.0,-0.081,9508.0,147.0,0.71
262.0,6834.0,127.0,-0.081,9521.0,147.0,0.714
262.5,6833.0,127.0,-0.077,9535.0,147.0,0.717
,,,,9547.0,148.0,0.717
263.5,6830.0,128.0,-0.079,9561.0,148.0,0.725
264.0,6829.0,128.0,-0.076,9573.0,148.0,0.725
264.5,6829.0,128.0,-0.068,9587.0,149.0,0.729
265.0,6827.0,128.0,-0.07,,,
265.5,6827.0,128.0,-0.062,9614.0,149.0,0.731
266.0,6826.0,128.0,-0.062,9626.0,149.0,0.731
266.5,6824.0,128.0,-0.066,9640.0,150.0,0.734
267.0,6824.0,128.0,-0.062,9652.0,150.0,0.731
267.5,6824.0,128.0,-0.055,9666.0,150.0,0.738
268.0,6823.0,128.0,-0.055,,,
268.5,6822.0,128.0,-0.051,9694.0,151.0,0.742
269.0,6822.0,128.0,-0.047,9707.0,151.0,0.742
269.5,6821.0,128.0,-0.047,9721.0,151.0,0.749
270.0,6820.0,128.0,-0.047,9734.0,151.0,0.749
270.5,6820.0,128.0,-0.043,9748.0,152.0,0.753
271.0,6820.0,128.0,-0.038,9760.0,152.0,0.746
271.5,6819.0,128.0,-0.038,9774.0,152.0,0.753
272.0,6819.0,128.0,-0.038,9787.0,153.0,0.749
272.5,6818.0,128.0,-0.034,,,
273.0,6818.0,128.0,-0.034,9816.0,153.0,0.759
273.5,6818.0,128.0,-0.03,9829.0,153.0,0.755
274.0,6817.0,128.0,-0.026,9843.0,154.0,0.757
274.5,6817.0,128.0,-0.026,9857.0,154.0,0.765
275.0,6817.0,128.0,-0.026,9871.0,154.0,0.765
275.5,6817.0,128.0,-0.023,,,
276.0,6817.0,128.0,-0.019,,,
276.5,6817.0,128.0,-0.019,9913.0,155.0,0.772
277.0,6817.0,128.0,-0.015,9928.0,155.0,0.776
277.5,6817.0,128.0,-0.011,9941.0,155.0,0.772
278.0,6817.0,128.0,-0.011,9956.0,156.0,0.78
278.5,6817.0,128.0,-0.011,9970.0,156.0,0.78
279.0,6817.0,128.0,-0.008,9985.0,156.0,0.787
279.5,6818.0,128.0,-0.004,9999.0,157.0,0.787
280.0,6818.0,128.0,0.0,10013.0,157.0,0.795
280.5,6818.0,128.0,0.0,10026.0,157.0,0.791
