t,v1,h1,a1,v2,h2,a2
0.5,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.0,3.0,-0.0,,,,
3.5,5.0,-0.0,,,,
,,,,,,
,,,,,,
5.0,12.0,-0.0,,,,
5.5,17.0,-0.0,,,,
6.0,22.0,-0.0,,,,
6.5,4.0,-0.0,,,,
7.0,36.0,0.0,,,,
7.5,41.0,0.0,,,,
8.0,48.0,0.0,0.2284139389134292,,,
8.5,56.0,0.0,0.2737191829954317,,,
9.0,63.0,0.0,0.31336127156718385,,,
9.5,70.0,0.0,0.34167704911843544,,,
10.0,76.0,0.0,0.3624419526560199,,,
10.5,83.0,0.0,0.3737682636765205,,,
,,,,,,
,,,,,,
12.0,105.0,0.1,0.3869822932004379,,,
,,,,,,
13.0,8.0,0.1,0.21425605013780344,,,
,,,,,,
14.0,135.0,0.1,0.39264544871068824,,,
14.5,143.0,0.1,0.4096349152414392,,,
15.0,150.0,0.2,0.4096349152414392,,,
15.5,158.0,0.2,0.4096349152414392,,,
16.0,166.0,0.2,0.4152980707516895,,,
16.5,173.0,0.2,0.4152980707516895,,,
17.0,181.0,0.3,0.42662438177219014,,,
17.5,189.0,0.3,0.43228753728244046,,,
18.0,198.0,0.3,0.4417261297995243,,,
18.5,206.0,0.3,0.7616944161286668,,,
19.0,214.0,0.4,0.44738928530977456,,,
19.5,222.0,0.4,0.44738928530977456,,,
20.0,231.0,0.4,0.4587155963302752,,,
20.5,239.0,0.5,0.4587155963302752,,,
21.0,248.0,0.5,0.4643787518405255,,,
21.5,256.0,0.5,0.47004190735077583,,,
22.0,265.0,0.6,0.47570506286102615,,,
22.5,274.0,0.6,0.4813682183712764,,,
23.0,283.0,0.7,0.4813682183712764,,,
23.5,292.0,0.7,0.48703137388152673,,,
24.0,301.0,0.7,0.49269452939177705,,,
24.5,310.0,0.8,0.49835768490202736,,,
,,,,,,
25.5,328.0,0.9,0.49835768490202736,,,
26.0,337.0,0.9,0.5040208404122777,,,
26.5,346.0,1.0,0.5040208404122777,,,
27.0,356.0,1.0,0.5153471514327783,,,
27.5,365.0,1.1,0.5153471514327783,,,
,,,,,,
,,,,,,
29.0,394.0,1.2,0.5191225884396118,,,
29.5,403.0,1.3,0.5191225884396118,,,
30.0,413.0,1.3,0.5247857439498621,,,
,,,,,,
31.0,433.0,1.5,0.5304488994601124,,,
,,,,,,
32.0,453.0,1.6,0.5361120549703627,,,
32.5,463.0,1.6,0.5417752104806131,,,
33.0,473.0,1.7,0.5474383659908634,,,
33.5,483.0,1.8,0.5531015215011137,,,
34.0,494.0,1.8,0.558764677011364,,,
34.5,504.0,1.9,0.5644278325216143,,,
35.0,515.0,2.0,0.5719787065352814,,,
35.5,526.0,2.1,0.583305017555782,,,
36.0,537.0,2.1,0.5889681730660323,,,
36.5,548.0,2.2,0.5946313285762826,,,
37.0,558.0,2.3,0.5946313285762826,,,
37.5,570.0,2.4,0.6059576395967833,,,
38.0,580.0,2.4,0.6059576395967833,,,
38.5,592.0,2.5,0.6172839506172839,,,
39.0,603.0,2.6,0.6172839506172839,,,
39.5,614.0,2.7,0.6229471061275342,,,
40.0,625.0,2.8,0.6229471061275342,,,
,,,,,,
41.0,647.0,3.0,0.6229471061275342,,,
41.5,659.0,3.1,0.6286102616377846,,,
42.0,671.0,3.2,0.6342734171480349,,,
42.5,684.0,3.2,0.6512628836787857,,,
43.0,696.0,3.3,0.6512628836787857,,,
43.5,708.0,3.4,0.6625891946992863,,,
44.0,720.0,3.6,0.6625891946992863,,,
44.5,734.0,3.6,0.6795786612300373,,,
45.0,745.0,3.7,0.6795786612300373,,,
,,,,,,
,,,,,,
46.5,783.0,4.0,0.6890172537471212,,,
47.0,798.0,4.2,0.7116698757881225,,,
47.5,810.0,4.3,0.7116698757881225,,,
48.0,822.0,4.4,0.7116698757881225,,,
,,,,,,
,,,,,,
49.5,861.0,4.7,0.7116698757881225,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
52.0,925.0,5.3,0.7162004001963227,,,
52.5,933.0,5.4,0.6935477781553214,,,
53.0,942.0,5.5,0.6765583116245705,,,
,,,,,,
54.0,957.0,5.8,0.6397478008079435,,,
,,,,,,
55.0,971.0,6.0,0.6170951787669422,,,
55.5,978.0,6.2,0.5850039642088571,,,
56.0,985.0,6.3,0.5396987201268546,,,
56.5,993.0,6.4,0.5170460980858534,,,
57.0,1000.0,6.5,0.48873032053460186,,,
57.5,1008.0,6.7,0.4604145429833503,,,
58.0,1016.0,6.8,0.43323139653414877,,,
,,,,,,
59.0,1031.0,7.1,0.43039981877902367,,,
59.5,1039.0,7.2,0.42473666326877335,,,
60.0,1048.0,7.4,0.43323139653414877,,,
60.5,1055.0,7.5,0.43323139653414877,,,
61.0,1067.0,7.6,0.46154717408540036,,,
61.5,1079.0,7.8,0.4898629516366519,,,
62.0,1093.0,7.9,0.5238418846981537,,,
62.5,1107.0,8.0,0.563483973269906,,,
,,,,,,
63.5,1136.0,8.3,0.600294484086533,,,
64.0,1152.0,8.5,0.6455997281685355,,,
,,,,,,
,,,,,,
,,,,,,
66.0,1218.0,9.1,0.6965681277607882,,,
66.5,1235.0,9.2,0.7475365273530411,,,
67.0,1252.0,9.4,0.7928417714350435,,,
67.5,1270.0,9.5,0.855136482047797,,,
68.0,1287.0,9.7,0.8834522595990485,,,
68.5,1303.0,9.8,0.9061048816400498,,,
69.0,1321.0,10.0,0.928757503681051,,,
69.5,1339.0,10.2,0.9514101257220523,,,
,,,,,,
70.5,1374.0,10.5,0.9683995922528033,,,
71.0,1393.0,10.6,0.9853890587835541,,,
71.5,1410.0,10.8,0.9882206365386793,,,
72.0,1429.0,11.0,0.9995469475591799,,,
72.5,1448.0,11.1,1.0108732585796805,,,
