t,v1,h1,a1,v2,h2,a2
0.5,,,,,,
,,,,,,
,,,,,,
2.0,0.0,0.0,,,,
2.5,1.0,0.0,,,,
3.0,4.0,0.0,,,,
,,,,,,
4.0,14.0,0.0,,,,
,,,,,,
,,,,,,
5.5,20.0,0.0,,,,
6.0,25.0,0.0,,,,
6.5,32.0,0.0,,,,
,,,,,,
,,,,,,
8.0,5.0,0.0,,,,
,,,,,,
9.0,64.0,0.0,0.246,,,
9.5,71.0,0.0,0.286,,,
10.0,78.0,0.0,0.326,,,
10.5,86.0,0.1,0.365,,,
11.0,93.0,0.1,0.388,,,
11.5,100.0,0.1,0.399,,,
12.0,107.0,0.1,0.428,,,
12.5,115.0,0.1,0.445,,,
13.0,122.0,0.1,0.445,,,
13.5,130.0,0.2,0.541,,,
14.0,138.0,0.2,0.419,,,
14.5,145.0,0.2,0.419,,,
15.0,153.0,0.2,0.425,,,
15.5,160.0,0.2,0.419,,,
16.0,168.0,0.3,0.425,,,
16.5,176.0,0.3,0.43,,,
17.0,184.0,0.3,0.436,,,
17.5,192.0,0.3,0.436,,,
18.0,168.0,0.4,0.261,,,
18.5,209.0,0.4,0.447,,,
19.0,217.0,0.4,0.447,,,
19.5,225.0,0.5,0.453,,,
20.0,233.0,0.5,0.453,,,
20.5,242.0,0.5,0.464,,,
21.0,251.0,0.6,0.47,,,
21.5,259.0,0.6,0.47,,,
22.0,266.0,0.6,0.464,,,
22.5,275.0,0.7,0.47,,,
23.0,284.0,0.7,0.657,,,
23.5,294.0,0.8,0.481,,,
24.0,302.0,0.8,0.481,,,
24.5,312.0,0.8,0.493,,,
25.0,320.0,0.9,0.493,,,
25.5,329.0,0.9,0.493,,,
26.0,339.0,1.0,0.498,,,
26.5,348.0,1.0,0.504,,,
,,,,,,
27.5,367.0,1.1,0.518,,,
28.0,377.0,1.2,0.524,,,
,,,,,,
29.0,396.0,1.3,0.527,,,
29.5,406.0,1.3,0.527,,,
30.0,415.0,1.4,0.532,,,
30.5,425.0,1.5,0.532,,,
31.0,435.0,1.5,0.544,,,
31.5,445.0,1.6,0.549,,,
32.0,454.0,1.6,0.544,,,
32.5,465.0,1.7,0.555,,,
33.0,475.0,1.8,0.558,,,
33.5,486.0,1.8,0.563,,,
34.0,497.0,1.9,0.572,,,
34.5,507.0,2.0,0.572,,,
35.0,518.0,2.1,0.583,,,
35.5,529.0,2.1,0.589,,,
36.0,541.0,2.2,0.6,,,
,,,,,,
37.0,562.0,2.3,0.603,,,
37.5,572.0,2.4,0.609,,,
,,,,,,
38.5,595.0,2.6,0.612,,,
39.0,608.0,2.7,0.629,,,
,,,,,,
,,,,,,
40.5,643.0,2.9,0.632,,,
,,,,,,
41.5,665.0,3.1,0.632,,,
42.0,678.0,3.2,0.649,,,
42.5,689.0,3.2,0.649,,,
43.0,703.0,3.4,0.666,,,
43.5,714.0,3.5,0.661,,,
44.0,727.0,3.6,0.675,,,
44.5,740.0,3.7,0.692,,,
,,,,,,
,,,,,,
46.0,778.0,4.0,0.698,,,
46.5,792.0,4.1,0.704,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
49.0,859.0,4.6,0.714,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
51.5,928.0,5.2,0.73,,,
,,,,,,
,,,,,,
53.0,968.0,5.6,0.732,,,
53.5,979.0,0.7,0.732,,,
54.0,992.0,3.8,0.726,,,
54.5,1003.0,6.0,0.726,,,
55.0,1014.0,6.1,0.715,,,
55.5,1024.0,6.2,0.698,,,
56.0,1034.0,6.4,0.683,,,
56.5,1044.0,6.5,0.66,,,
57.0,1053.0,6.6,0.635,,,
,,,,,,
,,,,,,
58.5,1079.0,7.0,0.606,,,
59.0,1089.0,7.2,0.587,,,
59.5,1099.0,7.3,0.581,,,
,,,,,,
60.5,1125.0,7.6,0.581,,,
61.0,1140.0,7.8,0.604,,,
61.5,1155.0,7.9,0.627,,,
,,,,,,
62.5,1186.0,8.2,0.658,,,
63.0,1202.0,8.4,0.692,,,
63.5,1217.0,8.5,0.72,,,
64.0,1233.0,8.7,0.76,,,
,,,,,,
65.0,1267.0,9.0,0.807,,,
,,,,,,
66.0,1301.0,9.3,0.847,,,
,,,,,,
67.0,1336.0,9.6,0.889,,,
,,,,,,
68.0,1370.0,9.9,0.912,,,
68.5,1388.0,10.1,0.929,,,
69.0,1405.0,10.3,0.94,,,
69.5,1424.0,10.4,0.96,,,
70.0,1442.0,10.6,0.971,,,
70.5,1460.0,10.8,0.988,,,
,,,,,,
71.5,1495.0,11.1,0.997,,,
72.0,1515.0,11.3,1.014,,,
72.5,1534.0,11.5,1.025,,,
73.0,1554.0,11.7,1.039,,,
73.5,1573.0,11.8,1.051,,,
74.0,1593.0,12.0,1.062,,,
74.5,1612.0,12.2,1.073,,,
75.0,1631.0,12.4,1.073,,,
75.5,1651.0,12.6,1.084,,,
76.0,1671.0,12.7,1.096,,,
,,,,,,
77.0,1710.0,13.1,1.107,,,
,,,,,,
78.0,1751.0,13.5,1.11,,,
78.5,1772.0,13.7,1.121,,,
79.0,1793.0,13.9,1.127,,,
,,,,,,
80.0,1837.0,14.2,1.144,,,
80.5,1859.0,14.5,1.155,,,
,,,,,,
,,,,,,
82.0,1925.0,15.0,1.172,,,
82.5,1948.0,15.3,1.195,,,
83.0,1973.0,15.5,1.223,,,
83.5,1996.0,15.7,1.24,,,
84.0,2021.0,16.0,1.271,,,
84.5,2042.0,16.1,1.274,,,
85.0,2068.0,16.4,1.303,,,
85.5,2090.0,16.5,1.308,,,
86.0,2116.0,16.7,1.331,,,
86.5,2140.0,17.0,1.342,,,
87.0,2165.0,17.2,1.359,,,
87.5,2190.0,17.4,1.37,,,
88.0,2215.0,17.6,1.37,,,
